bourse_en,bourse_vi,created,data_index_id,foreign_ownership,fund_id,id,market_value,modified,per_nav,sector_en,sector_vi,shares,stock
,,2021-09-30 00:00:00,4110,100.00,8,5473,713.00,2021-10-12 03:15:09,5.80,,,22,ACB
,,2021-09-30 00:00:00,4110,72.20,8,5474,220.00,2021-10-12 03:15:09,1.80,,,10,LPB
,,2021-09-30 00:00:00,4110,99.10,8,5475,87.00,2021-10-12 03:15:09,0.70,,,3,EIB
,,2021-09-30 00:00:00,4110,100.00,8,5476,244.00,2021-10-12 03:15:09,2.00,,,8,MSB
,,2021-09-30 00:00:00,4110,89.80,8,5477,34.00,2021-10-12 03:15:09,0.30,,,530,TCM
,,2021-08-31 00:00:00,4019,100.00,8,5392,2.00,2021-09-15 04:46:10,16.60,,,22,FPT
,,2021-08-31 00:00:00,4019,100.00,8,5393,1.00,2021-09-15 04:46:10,15.20,,,17,MWG
,,2021-08-31 00:00:00,4019,100.00,8,5394,1.00,2021-09-15 04:46:10,8.50,,,17,VPB
,,2021-08-31 00:00:00,4019,99.70,8,5395,1.00,2021-09-15 04:46:10,9.70,,,14,PNJ
,,2021-08-31 00:00:00,4019,100.00,8,5396,1.00,2021-09-15 04:46:10,8.40,,,22,TCB
,,2021-08-31 00:00:00,4019,96.80,8,5397,685.00,2021-09-15 04:46:10,5.40,,,24,MBB
,,2021-08-31 00:00:00,4019,82.80,8,5398,819.00,2021-09-15 04:46:10,6.40,,,15,GMD
,,2021-08-31 00:00:00,4019,100.00,8,5399,699.00,2021-09-15 04:46:10,5.50,,,10,REE
,,2021-08-31 00:00:00,4019,89.50,8,5400,669.00,2021-09-15 04:46:10,5.20,,,15,NLG
,,2021-08-31 00:00:00,4019,81.30,8,5401,300.00,2021-09-15 04:46:10,2.40,,,9,CTG
,,2021-08-31 00:00:00,4019,100.00,8,5402,244.00,2021-09-15 04:46:10,1.90,,,7,TPB
,,2021-08-31 00:00:00,4019,89.40,8,5403,201.00,2021-09-15 04:46:10,1.60,,,2,CTD
,,2021-08-31 00:00:00,4019,100.00,8,5404,163.00,2021-09-15 04:46:10,1.30,,,4,VIB
,,2021-08-31 00:00:00,4019,100.00,8,5405,781.00,2021-09-15 04:46:10,6.10,,,24,ACB
,,2021-08-31 00:00:00,4019,69.10,8,5406,254.00,2021-09-15 04:46:10,2.00,,,11,LPB
,,2021-08-31 00:00:00,4019,99.10,8,5407,101.00,2021-09-15 04:46:10,0.80,,,3,EIB
,,2021-08-31 00:00:00,4019,100.00,8,5408,254.00,2021-09-15 04:46:10,2.00,,,8,MSB
,,2021-08-31 00:00:00,4019,89.80,8,5409,40.00,2021-09-15 04:46:10,0.30,,,569,TCM
,,2021-07-31 00:00:00,3919,100.00,8,5324,2.00,2021-08-12 02:47:34,16.60,,,24,FPT
,,2021-07-31 00:00:00,3919,100.00,8,5325,2.00,2021-08-12 02:47:34,14.80,,,12,MWG
,,2021-07-31 00:00:00,3919,100.00,8,5326,1.00,2021-08-12 02:47:34,9.70,,,13,PNJ
,,2021-07-31 00:00:00,3919,100.00,8,5327,1.00,2021-08-12 02:47:34,8.70,,,23,TCB
,,2021-07-31 00:00:00,3919,100.00,8,5328,1.00,2021-08-12 02:47:34,8.40,,,18,VPB
,,2021-07-31 00:00:00,3919,100.00,8,5329,933.00,2021-08-12 02:47:34,6.80,,,25,ACB
,,2021-07-31 00:00:00,3919,85.70,8,5330,774.00,2021-08-12 02:47:34,5.70,,,16,GMD
,,2021-07-31 00:00:00,3919,93.70,8,5331,750.00,2021-08-12 02:47:34,5.50,,,25,MBB
,,2021-07-31 00:00:00,3919,92.30,8,5332,600.00,2021-08-12 02:47:34,4.40,,,13,NLG
,,2021-07-31 00:00:00,3919,100.00,8,5333,576.00,2021-08-12 02:47:34,4.20,,,10,REE
,,2021-07-31 00:00:00,3919,81.50,8,5334,344.00,2021-08-12 02:47:34,2.50,,,10,CTG
,,2021-07-31 00:00:00,3919,66.10,8,5335,296.00,2021-08-12 02:47:34,2.20,,,11,LPB
,,2021-07-31 00:00:00,3919,100.00,8,5336,265.00,2021-08-12 02:47:34,1.90,,,7,TPB
,,2021-07-31 00:00:00,3919,100.00,8,5337,246.00,2021-08-12 02:47:34,1.80,,,8,MSB
,,2021-07-31 00:00:00,3919,99.50,8,5338,196.00,2021-08-12 02:47:34,1.40,,,4,VIB
,,2021-07-31 00:00:00,3919,89.30,8,5339,178.00,2021-08-12 02:47:34,1.30,,,2,CTD
,,2021-07-31 00:00:00,3919,99.10,8,5340,110.00,2021-08-12 02:47:34,0.80,,,4,EIB
,,2021-07-31 00:00:00,3919,90.10,8,5341,45.00,2021-08-12 02:47:34,0.30,,,598,TCM
,,2021-06-30 00:00:00,3835,100.00,8,5256,2.00,2021-07-15 03:09:21,16.10,,,24,FPT
,,2021-06-30 00:00:00,3835,100.00,8,5257,1.00,2021-07-15 03:09:21,13.90,,,12,MWG
,,2021-06-30 00:00:00,3835,100.00,8,5258,1.00,2021-07-15 03:09:21,10.00,,,20,VPB
,,2021-06-30 00:00:00,3835,100.00,8,5259,1.00,2021-07-15 03:09:22,10.10,,,13,PNJ
,,2021-06-30 00:00:00,3835,100.00,8,5260,1.00,2021-07-15 03:09:22,9.70,,,24,TCB
,,2021-06-30 00:00:00,3835,90.50,8,5261,889.10,2021-07-15 03:09:22,6.60,,,20,MBB
,,2021-06-30 00:00:00,3835,84.10,8,5262,719.90,2021-07-15 03:09:22,5.30,,,16,GMD
,,2021-06-30 00:00:00,3835,100.00,8,5263,558.70,2021-07-15 03:09:22,4.10,,,9,REE
,,2021-06-30 00:00:00,3835,92.50,8,5264,501.70,2021-07-15 03:09:22,3.70,,,12,NLG
,,2021-06-30 00:00:00,3835,83.70,8,5265,465.20,2021-07-15 03:09:22,3.40,,,8,CTG
,,2021-06-30 00:00:00,3835,100.00,8,5266,281.10,2021-07-15 03:09:22,2.10,,,7,TPB
,,2021-06-30 00:00:00,3835,89.90,8,5267,176.20,2021-07-15 03:09:22,1.30,,,2,CTD
,,2021-06-30 00:00:00,3835,99.50,8,5268,204.70,2021-07-15 03:09:22,1.50,,,4,VIB
,,2021-06-30 00:00:00,3835,100.00,8,5269,904.40,2021-07-15 03:09:22,6.70,,,25,ACB
,,2021-06-30 00:00:00,3835,64.00,8,5270,308.60,2021-07-15 03:09:22,2.30,,,10,LPB
,,2021-06-30 00:00:00,3835,99.40,8,5271,129.50,2021-07-15 03:09:22,1.00,,,4,EIB
,,2021-06-30 00:00:00,3835,100.00,8,5272,237.30,2021-07-15 03:09:22,1.80,,,7,MSB
,,2021-06-30 00:00:00,3835,90.30,8,5273,53.10,2021-07-15 03:09:22,0.40,,,589,TCM
,,2021-05-31 00:00:00,3738,100.00,8,5158,2.00,2021-06-15 10:55:07,16.10,,,21,FPT
,,2021-05-31 00:00:00,3738,100.00,8,5159,1.00,2021-06-15 10:55:07,13.20,,,12,MWG
,,2021-05-31 00:00:00,3738,100.00,8,5160,1.00,2021-06-15 10:55:07,10.50,,,13,PNJ
,,2021-05-31 00:00:00,3738,100.00,8,5161,1.00,2021-06-15 10:55:07,10.30,,,19,VPB
,,2021-05-31 00:00:00,3738,100.00,8,5162,1.00,2021-06-15 10:55:08,10.20,,,24,TCB
,,2021-05-31 00:00:00,3738,100.00,8,5163,833.00,2021-06-15 10:55:08,6.40,,,20,ACB
,,2021-05-31 00:00:00,3738,98.00,8,5164,773.70,2021-06-15 10:55:08,6.00,,,20,MBB
,,2021-05-31 00:00:00,3738,81.90,8,5165,615.80,2021-06-15 10:55:08,4.70,,,16,GMD
,,2021-05-31 00:00:00,3738,100.00,8,5166,547.10,2021-06-15 10:55:08,4.20,,,9,REE
,,2021-05-31 00:00:00,3738,91.10,8,5167,495.50,2021-06-15 10:55:08,3.80,,,12,NLG
,,2021-05-31 00:00:00,3738,84.20,8,5168,465.30,2021-06-15 10:55:08,3.60,,,8,CTG
,,2021-05-31 00:00:00,3738,84.40,8,5169,306.40,2021-06-15 10:55:08,2.40,,,10,LPB
,,2021-05-31 00:00:00,3738,100.00,8,5170,284.40,2021-06-15 10:55:08,2.20,,,7,TPB
,,2021-05-31 00:00:00,3738,100.00,8,5171,214.10,2021-06-15 10:55:08,1.70,,,7,MSB
,,2021-05-31 00:00:00,3738,99.90,8,5172,197.60,2021-06-15 10:55:08,1.50,,,2,VIB
,,2021-05-31 00:00:00,3738,91.20,8,5173,167.70,2021-06-15 10:55:08,1.30,,,2,CTD
,,2021-05-31 00:00:00,3738,99.50,8,5174,139.30,2021-06-15 10:55:08,1.10,,,4,EIB
,,2021-05-31 00:00:00,3738,90.40,8,5175,50.30,2021-06-15 10:55:08,0.40,,,585,TCM
,,2021-04-30 00:00:00,3642,100.00,8,5072,1.00,2021-05-14 10:33:41,15.30,,,21,FPT
,,2021-04-30 00:00:00,3642,100.00,8,5073,1.00,2021-05-14 10:33:41,14.70,,,11,MWG
,,2021-04-30 00:00:00,3642,97.20,8,5074,1.00,2021-05-14 10:33:41,10.20,,,19,VPB
,,2021-04-30 00:00:00,3642,100.00,8,5075,1.00,2021-05-14 10:33:41,9.60,,,11,PNJ
,,2021-04-30 00:00:00,3642,100.00,8,5076,1.00,2021-05-14 10:33:41,9.10,,,24,TCB
,,2021-04-30 00:00:00,3642,98.50,8,5077,623.90,2021-05-14 10:33:41,5.60,,,20,MBB
,,2021-04-30 00:00:00,3642,78.80,8,5078,497.10,2021-05-14 10:33:41,4.40,,,14,GMD
,,2021-04-30 00:00:00,3642,100.00,8,5079,470.60,2021-05-14 10:33:41,4.20,,,8,REE
,,2021-04-30 00:00:00,3642,91.70,8,5080,426.20,2021-05-14 10:33:41,3.80,,,11,NLG
,,2021-04-30 00:00:00,3642,86.70,8,5081,371.90,2021-05-14 10:33:41,3.30,,,9,CTG
,,2021-04-30 00:00:00,3642,100.00,8,5082,207.60,2021-05-14 10:33:41,1.80,,,7,TPB
,,2021-04-30 00:00:00,3642,91.70,8,5083,143.10,2021-05-14 10:33:41,1.30,,,2,CTD
,,2021-04-30 00:00:00,3642,99.90,8,5084,114.50,2021-05-14 10:33:41,1.00,,,2,VIB
,,2021-04-30 00:00:00,3642,100.00,8,5085,58.90,2021-05-14 10:33:41,0.50,,,1,ACB
,,2021-04-30 00:00:00,3642,91.50,8,5086,40.90,2021-05-14 10:33:41,0.40,,,1,LPB
,,2021-04-30 00:00:00,3642,99.40,8,5087,34.60,2021-05-14 10:33:41,0.30,,,1,EIB
,,2021-04-30 00:00:00,3642,100.00,8,5088,25.20,2021-05-14 10:33:41,0.20,,,1,MSB
,,2021-04-30 00:00:00,3642,90.40,8,5089,22.40,2021-05-14 10:33:41,0.20,,,203,TCM
,,2021-03-31 00:00:00,3560,100.00,8,4999,1.00,2021-04-13 09:24:52,16.40,,,20685660,FPT
,,2021-03-31 00:00:00,3560,100.00,8,5000,1.00,2021-04-13 09:24:52,14.60,,,11046256,MWG
,,2021-03-31 00:00:00,3560,100.00,8,5001,1.00,2021-04-13 09:24:52,11.90,,,26052950,VPB
,,2021-03-31 00:00:00,3560,100.00,8,5002,1.00,2021-04-13 09:24:52,10.90,,,26383230,TCB
,,2021-03-31 00:00:00,3560,99.10,8,5003,957.20,2021-04-13 09:24:52,9.80,,,34004496,MBB
,,2021-03-31 00:00:00,3560,100.00,8,5004,835.30,2021-04-13 09:24:52,8.50,,,9884636,PNJ
,,2021-03-31 00:00:00,3560,71.20,8,5005,499.30,2021-04-13 09:24:52,5.10,,,16398423,KDH
,,2021-03-31 00:00:00,3560,90.50,8,5006,466.90,2021-04-13 09:24:52,4.80,,,11628750,CTG
,,2021-03-31 00:00:00,3560,77.00,8,5007,464.10,2021-04-13 09:24:52,4.70,,,13711250,GMD
,,2021-03-31 00:00:00,3560,100.00,8,5008,377.50,2021-04-13 09:24:52,3.90,,,7176153,REE
,,2021-03-31 00:00:00,3560,100.00,8,5009,343.20,2021-04-13 09:24:52,3.50,,,12324530,TPB
,,2021-03-31 00:00:00,3560,94.50,8,5010,295.70,2021-04-13 09:24:52,3.00,,,8447162,NLG
,,2021-03-31 00:00:00,3560,92.40,8,5011,153.90,2021-04-13 09:24:52,1.60,,,2111660,CTD
,,2021-02-28 00:00:00,3448,100.00,8,4916,1.00,2021-03-10 10:32:14,16.20,,,18846460,FPT
,,2021-02-28 00:00:00,3448,100.00,8,4917,1.00,2021-03-10 10:32:14,15.40,,,10109056,MWG
,,2021-02-28 00:00:00,3448,100.00,8,4918,951.80,2021-03-10 10:32:14,10.80,,,23795150,VPB
,,2021-02-28 00:00:00,3448,100.00,8,4919,945.30,2021-03-10 10:32:14,10.70,,,24082830,TCB
,,2021-02-28 00:00:00,3448,99.80,8,4920,880.10,2021-03-10 10:32:14,9.90,,,31829896,MBB
,,2021-02-28 00:00:00,3448,99.80,8,4921,766.90,2021-03-10 10:32:14,8.70,,,9032636,PNJ
,,2021-02-28 00:00:00,3448,75.30,8,4922,530.80,2021-03-10 10:32:14,6.00,,,16639223,KDH
,,2021-02-28 00:00:00,3448,79.00,8,4923,419.40,2021-03-10 10:32:14,4.70,,,12518450,GMD
,,2021-02-28 00:00:00,3448,94.50,8,4924,395.10,2021-03-10 10:32:14,4.50,,,10606350,CTG
,,2021-02-28 00:00:00,3448,100.00,8,4925,370.70,2021-03-10 10:32:14,4.20,,,6537153,REE
,,2021-02-28 00:00:00,3448,100.00,8,4926,309.00,2021-03-10 10:32:14,3.50,,,11216930,TPB
,,2021-02-28 00:00:00,3448,97.30,8,4927,279.60,2021-03-10 10:32:14,3.20,,,7722962,NLG
,,2021-02-28 00:00:00,3448,92.40,8,4928,143.50,2021-03-10 10:32:14,1.60,,,1941260,CTD
,,2021-01-31 00:00:00,3365,97.20,8,4853,1.00,2021-02-09 09:12:23,15.10,,,7549756,MWG
,,2021-01-31 00:00:00,3365,100.00,8,4854,939.60,2021-02-09 09:12:23,14.20,,,14985760,FPT
,,2021-01-31 00:00:00,3365,100.00,8,4855,661.80,2021-02-09 09:12:23,10.00,,,20682230,TCB
,,2021-01-31 00:00:00,3365,100.00,8,4856,628.40,2021-02-09 09:12:23,9.50,,,7562036,PNJ
,,2021-01-31 00:00:00,3365,99.90,8,4857,624.70,2021-02-09 09:12:23,9.40,,,26637996,MBB
,,2021-01-31 00:00:00,3365,100.00,8,4858,611.40,2021-02-09 09:12:23,9.20,,,20379450,VPB
,,2021-01-31 00:00:00,3365,77.30,8,4859,464.20,2021-02-09 09:12:23,7.00,,,14551923,KDH
,,2021-01-31 00:00:00,3365,77.50,8,4860,312.30,2021-02-09 09:12:23,4.70,,,10478250,GMD
,,2021-01-31 00:00:00,3365,100.00,8,4861,284.20,2021-02-09 09:12:23,4.30,,,5571653,REE
,,2021-01-31 00:00:00,3365,95.60,8,4862,276.40,2021-02-09 09:12:23,4.20,,,9061750,CTG
,,2021-01-31 00:00:00,3365,100.00,8,4863,232.50,2021-02-09 09:12:23,3.50,,,9320630,TPB
,,2021-01-31 00:00:00,3365,98.00,8,4864,208.40,2021-02-09 09:12:23,3.10,,,6413662,NLG
,,2021-01-31 00:00:00,3365,92.90,8,4865,120.70,2021-02-09 09:12:23,1.80,,,1631660,CTD
,,2020-12-31 00:00:00,3299,100.00,8,4790,719.00,2021-01-13 04:56:04,13.60,,,12165540,FPT
,,2020-12-31 00:00:00,3299,100.00,8,4791,710.50,2021-01-13 04:56:04,13.50,,,5975216,MWG
,,2020-12-31 00:00:00,3299,100.00,8,4792,632.40,2021-01-13 04:56:04,12.00,,,20074730,TCB
,,2020-12-31 00:00:00,3299,100.00,8,4793,601.00,2021-01-13 04:56:04,11.40,,,18493070,VPB
,,2020-12-31 00:00:00,3299,100.00,8,4794,484.90,2021-01-13 04:56:04,9.20,,,5986656,PNJ
,,2020-12-31 00:00:00,3299,99.50,8,4795,480.30,2021-01-13 04:56:04,9.10,,,20881039,MBB
,,2020-12-31 00:00:00,3299,78.10,8,4796,348.10,2021-01-13 04:56:04,6.60,,,11879223,KDH
,,2020-12-31 00:00:00,3299,96.40,8,4797,322.70,2021-01-13 04:56:04,6.10,,,9340750,CTG
,,2020-12-31 00:00:00,3299,78.90,8,4798,271.40,2021-01-13 04:56:04,5.10,,,8325310,GMD
,,2020-12-31 00:00:00,3299,100.00,8,4799,227.50,2021-01-13 04:56:04,4.30,,,4647153,REE
,,2020-12-31 00:00:00,3299,100.00,8,4800,201.40,2021-01-13 04:56:04,3.80,,,7516490,TPB
,,2020-12-31 00:00:00,3299,98.10,8,4801,149.20,2021-01-13 04:56:04,2.80,,,5056022,NLG
,,2020-12-31 00:00:00,3299,94.20,8,4802,97.70,2021-01-13 04:56:04,1.80,,,1257040,CTD
,,2020-11-30 00:00:00,3156,100.00,8,4697,441.70,2020-12-07 08:07:55,14.60,,,3807536,MWG
,,2020-11-30 00:00:00,3156,100.00,8,4698,143.50,2020-12-07 08:07:55,4.70,,,2953653,REE
,,2020-11-30 00:00:00,3156,100.00,8,4699,308.30,2020-12-07 08:07:55,10.20,,,12792680,TCB
,,2020-11-30 00:00:00,3156,100.00,8,4700,295.70,2020-12-07 08:07:55,9.80,,,3796396,PNJ
,,2020-11-30 00:00:00,3156,100.00,8,4701,101.40,2020-12-07 08:07:55,3.40,,,4545169,TPB
,,2020-11-30 00:00:00,3156,100.00,8,4702,270.80,2020-12-07 08:07:55,9.00,,,13305449,MBB
,,2020-11-30 00:00:00,3156,100.00,8,4703,429.40,2020-12-07 08:07:55,14.20,,,7751150,FPT
,,2020-11-30 00:00:00,3156,99.90,8,4704,146.10,2020-12-07 08:07:55,4.80,,,5254430,GMD
,,2020-11-30 00:00:00,3156,98.50,8,4705,92.90,2020-12-07 08:07:55,3.10,,,3227042,NLG
,,2020-11-30 00:00:00,3156,98.10,8,4706,315.90,2020-12-07 08:07:55,10.40,,,11786810,VPB
,,2020-11-30 00:00:00,3156,96.70,8,4707,199.50,2020-12-07 08:07:55,6.60,,,5953750,CTG
,,2020-11-30 00:00:00,3156,93.70,8,4708,51.00,2020-12-07 08:07:55,1.70,,,794150,CTD
,,2020-11-30 00:00:00,3156,79.50,8,4709,200.00,2020-12-07 08:07:55,6.60,,,7476123,KDH
,,2020-10-31 00:00:00,3039,100.00,8,4624,355.60,2020-11-10 04:01:51,14.80,,,3396060,MWG
,,2020-10-31 00:00:00,3039,100.00,8,4625,344.80,2020-11-10 04:01:51,14.30,,,6694871,FPT
,,2020-10-31 00:00:00,3039,100.00,8,4626,241.30,2020-11-10 04:01:51,10.00,,,11304130,TCB
,,2020-10-31 00:00:00,3039,99.00,8,4627,241.00,2020-11-10 04:01:51,10.00,,,10210950,VPB
,,2020-10-31 00:00:00,3039,99.90,8,4628,211.30,2020-11-10 04:01:51,8.80,,,11872959,MBB
,,2020-10-31 00:00:00,3039,99.90,8,4629,199.60,2020-11-10 04:01:51,8.30,,,2871540,PNJ
,,2020-10-31 00:00:00,3039,97.90,8,4630,154.10,2020-11-10 04:01:51,6.40,,,5313750,CTG
,,2020-10-31 00:00:00,3039,83.00,8,4631,131.80,2020-11-10 04:01:51,5.50,,,5271493,KDH
,,2020-10-31 00:00:00,3039,100.00,8,4632,103.70,2020-11-10 04:01:52,4.30,,,2475153,REE
,,2020-10-31 00:00:00,3039,100.00,8,4633,94.00,2020-11-10 04:01:52,3.90,,,4008757,GMD
,,2020-10-31 00:00:00,3039,100.00,8,4634,79.70,2020-11-10 04:01:52,3.30,,,3496307,TPB
,,2020-10-31 00:00:00,3039,98.50,8,4635,69.20,2020-11-10 04:01:52,2.90,,,2543252,NLG
,,2020-10-31 00:00:00,3039,95.10,8,4636,39.70,2020-11-10 04:01:52,1.70,,,704360,CTD
,,2020-09-30 00:00:00,2910,100.00,8,4550,382.10,2020-10-08 04:25:12,17.00,,,3663460,MWG
,,2020-09-30 00:00:00,2910,100.00,8,4551,319.60,2020-10-08 04:25:12,14.20,,,6392471,FPT
,,2020-09-30 00:00:00,2910,100.00,8,4552,243.90,2020-10-08 04:25:12,10.90,,,10792930,TCB
,,2020-09-30 00:00:00,2910,100.00,8,4553,229.00,2020-10-08 04:25:12,10.20,,,9644150,VPB
,,2020-09-30 00:00:00,2910,100.00,8,4554,198.60,2020-10-08 04:25:12,8.80,,,10054469,MBB
,,2020-09-30 00:00:00,2910,100.00,8,4555,167.00,2020-10-08 04:25:12,7.40,,,2741940,PNJ
,,2020-09-30 00:00:00,2910,100.00,8,4556,137.40,2020-10-08 04:25:12,6.10,,,5175950,CTG
,,2020-09-30 00:00:00,2910,84.90,8,4557,122.10,2020-10-08 04:25:12,5.40,,,5033093,KDH
,,2020-09-30 00:00:00,2910,100.00,8,4558,95.00,2020-10-08 04:25:12,4.20,,,2363153,REE
,,2020-09-30 00:00:00,2910,100.00,8,4559,91.70,2020-10-08 04:25:12,4.10,,,3827166,GMD
,,2020-09-30 00:00:00,2910,100.00,8,4560,79.30,2020-10-08 04:25:12,3.50,,,3382507,TPB
,,2020-09-30 00:00:00,2910,70.60,8,4561,67.60,2020-10-08 04:25:12,3.00,,,6688650,DXG
,,2020-09-30 00:00:00,2910,98.10,8,4562,58.80,2020-10-08 04:25:12,2.60,,,2284452,NLG
,,2020-09-30 00:00:00,2910,95.60,8,4563,39.90,2020-10-08 04:25:12,1.80,,,577160,CTD
,,2020-08-31 00:00:00,2856,100.00,8,4506,296.40,2020-09-10 07:21:34,16.00,,,3173040,MWG
,,2020-08-31 00:00:00,2856,100.00,8,4507,274.10,2020-09-10 07:21:34,14.80,,,5538193,FPT
,,2020-08-31 00:00:00,2856,100.00,8,4508,199.10,2020-09-10 07:21:34,10.70,,,9348790,TCB
,,2020-08-31 00:00:00,2856,100.00,8,4509,195.10,2020-09-10 07:21:34,10.50,,,8353690,VPB
,,2020-08-31 00:00:00,2856,100.00,8,4510,156.30,2020-09-10 07:21:34,8.40,,,8709769,MBB
,,2020-08-31 00:00:00,2856,100.00,8,4511,142.50,2020-09-10 07:21:34,7.70,,,2375820,PNJ
,,2020-08-31 00:00:00,2856,99.90,8,4512,115.20,2020-09-10 07:21:34,6.20,,,4484390,CTG
,,2020-08-31 00:00:00,2856,88.70,8,4513,106.20,2020-09-10 07:21:34,5.70,,,4359613,KDH
,,2020-08-31 00:00:00,2856,100.00,8,4514,75.50,2020-09-10 07:21:34,4.10,,,2046759,REE
,,2020-08-31 00:00:00,2856,100.00,8,4515,75.20,2020-09-10 07:21:34,4.10,,,3314146,GMD
,,2020-08-31 00:00:00,2856,100.00,8,4516,65.90,2020-09-10 07:21:34,3.60,,,2928247,TPB
,,2020-08-31 00:00:00,2856,73.30,8,4517,56.10,2020-09-10 07:21:34,3.00,,,5791430,DXG
,,2020-08-31 00:00:00,2856,98.20,8,4518,49.80,2020-09-10 07:21:34,2.70,,,1804650,NLG
,,2020-08-31 00:00:00,2856,95.70,8,4519,38.10,2020-09-10 07:21:34,2.10,,,500320,CTD
,,2020-07-31 00:00:00,2779,100.00,8,4372,216.80,2020-08-07 18:23:23,15.30,,,4871515,FPT
,,2020-07-31 00:00:00,2779,100.00,8,4373,199.00,2020-08-07 18:23:23,14.00,,,2670520,MWG
,,2020-07-31 00:00:00,2779,100.00,8,4374,150.80,2020-08-07 18:23:23,10.60,,,8311050,TCB
,,2020-07-31 00:00:00,2779,100.00,8,4375,149.00,2020-08-07 18:23:23,10.50,,,7375930,VPB
,,2020-07-31 00:00:00,2779,100.00,8,4376,121.50,2020-08-07 18:23:24,8.60,,,7714570,MBB
,,2020-07-31 00:00:00,2779,100.00,8,4377,106.10,2020-08-07 18:23:24,7.50,,,2055440,PNJ
,,2020-07-31 00:00:00,2779,89.80,8,4378,84.40,2020-08-07 18:23:24,5.90,,,3692060,KDH
,,2020-07-31 00:00:00,2779,100.00,8,4379,84.10,2020-08-07 18:23:24,5.90,,,3967030,CTG
,,2020-07-31 00:00:00,2779,100.00,8,4380,58.40,2020-08-07 18:23:24,4.10,,,1799360,REE
,,2020-07-31 00:00:00,2779,100.00,8,4381,53.90,2020-08-07 18:23:24,3.80,,,2614690,TPB
,,2020-07-31 00:00:00,2779,100.00,8,4382,53.30,2020-08-07 18:23:24,3.80,,,2915030,GMD
,,2020-07-31 00:00:00,2779,78.30,8,4383,44.50,2020-08-07 18:23:24,3.10,,,5072110,DXG
,,2020-07-31 00:00:00,2779,98.90,8,4384,40.30,2020-08-07 18:23:24,2.80,,,1611210,NLG
,,2020-07-31 00:00:00,2779,93.90,8,4385,29.90,2020-08-07 18:23:24,2.10,,,447280,CTD
,,2020-06-30 00:00:00,2719,100.00,8,4298,203.70,2020-07-07 11:03:36,14.90,,,4461215,FPT
,,2020-06-30 00:00:00,2719,100.00,8,4299,194.60,2020-07-07 11:03:36,14.30,,,2408320,MWG
,,2020-06-30 00:00:00,2719,100.00,8,4300,159.50,2020-07-07 11:03:36,11.70,,,8157550,TCB
,,2020-06-30 00:00:00,2719,100.00,8,4301,138.10,2020-07-07 11:03:36,10.10,,,6752230,VPB
,,2020-06-30 00:00:00,2719,100.00,8,4302,117.20,2020-07-07 11:03:36,8.60,,,7062270,MBB
,,2020-06-30 00:00:00,2719,100.00,8,4303,108.00,2020-07-07 11:03:36,7.90,,,1881640,PNJ
,,2020-06-30 00:00:00,2719,89.70,8,4304,92.30,2020-07-07 11:03:36,6.80,,,3977660,KDH
,,2020-06-30 00:00:00,2719,99.60,8,4305,78.30,2020-07-07 11:03:36,5.70,,,3631530,CTG
,,2020-06-30 00:00:00,2719,83.80,8,4306,51.60,2020-07-07 11:03:36,3.80,,,4608410,DXG
,,2020-06-30 00:00:00,2719,100.00,8,4307,50.10,2020-07-07 11:03:36,3.70,,,1634360,REE
,,2020-06-30 00:00:00,2719,100.00,8,4308,49.30,2020-07-07 11:03:36,3.60,,,2393590,TPB
,,2020-06-30 00:00:00,2719,100.00,8,4309,49.00,2020-07-07 11:03:36,3.60,,,2631930,GMD
,,2020-06-30 00:00:00,2719,97.50,8,4310,38.20,2020-07-07 11:03:36,2.80,,,1560110,NLG
,,2020-06-30 00:00:00,2719,94.20,8,4311,24.80,2020-07-07 11:03:36,1.80,,,356280,CTD
,,2020-05-31 00:00:00,2656,100.00,8,4284,104.10,2020-06-05 08:28:24,15.00,,,2171185,FPT
,,2020-05-31 00:00:00,2656,100.00,8,4285,99.30,2020-06-05 08:28:24,14.30,,,1174100,MWG
,,2020-05-31 00:00:00,2656,100.00,8,4286,82.20,2020-06-05 08:28:24,11.80,,,3972200,TCB
,,2020-05-31 00:00:00,2656,100.00,8,4287,76.80,2020-06-05 08:28:24,11.00,,,3287860,VPB
,,2020-05-31 00:00:00,2656,100.00,8,4288,59.20,2020-06-05 08:28:24,8.50,,,3439040,MBB
,,2020-05-31 00:00:00,2656,100.00,8,4289,57.80,2020-06-05 08:28:24,8.30,,,916260,PNJ
,,2020-05-31 00:00:00,2656,89.50,8,4290,42.60,2020-06-05 08:28:24,6.10,,,1936920,KDH
,,2020-05-31 00:00:00,2656,98.80,8,4291,39.80,2020-06-05 08:28:24,5.70,,,1767980,CTG
,,2020-05-31 00:00:00,2656,81.70,8,4292,25.40,2020-06-05 08:28:24,3.60,,,2243840,DXG
,,2020-05-31 00:00:00,2656,100.00,8,4293,25.10,2020-06-05 08:28:24,3.60,,,1281620,GMD
,,2020-05-31 00:00:00,2656,100.00,8,4294,24.70,2020-06-05 08:28:24,3.60,,,790860,REE
,,2020-05-31 00:00:00,2656,100.00,8,4295,24.10,2020-06-05 08:28:24,3.50,,,1165480,TPB
,,2020-05-31 00:00:00,2656,96.90,8,4296,17.60,2020-06-05 08:28:24,2.50,,,759700,NLG
,,2020-05-31 00:00:00,2656,95.10,8,4297,13.10,2020-06-05 08:28:24,1.90,,,172980,CTD
