industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Industrials,9492200.0,9492200.0,21/03/2013 00:00:00,119601720000.0,Hai Phong Electrical Mechanical Joint Stock Company,Electronic & Electrical Equipment,Electronic Equipment,Industrial Goods & Services,DHP
Consumer Services,26408828.0,26408828.0,03/12/2008 00:00:00,1011400164500.0,Hatay Pharmaceutical Joint Stock Company,Food & Drug Retailers,Drug Retailers,Retail,DHT
Industrials,26585840.0,26585840.0,28/12/2006 00:00:00,36518384000.0,DIC Investment and Trading Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,DIC
Industrials,15622552.0,15622552.0,10/12/2009 00:00:00,52819848312.0,DIC - Dong Tien Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,DID
Financials,609851995.0,609851995.0,19/08/2009 00:00:00,9666154120750.0,Development Investment Construction Joint Stock Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,DIG
Industrials,5979962.0,5979962.0,27/04/2011 00:00:00,147756550000.0,Development Investment Construction Hoi An Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,DIH
Consumer Services,2288540.0,2288540.0,14/07/2020 00:00:00,2975102000.0,Lang Son Market Joint Stock Company,General Retailers,Broadline Retailers,Retail,DKC
Industrials,106236094.0,106236094.0,10/03/2010 00:00:00,329331891400.0,Alpha Seven Group Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,DL1
Consumer Services,9307415.0,9307415.0,08/04/2011 00:00:00,139611225000.0,DakLak Tourist Joint Stock Company,Travel & Leisure,Hotels,Travel & Leisure,DLD
Basic Materials,299309720.0,299309720.0,22/06/2010 00:00:00,658481384000.0,Duc Long Gia Lai Group Joint Stock Company,Forestry & Paper,Forestry,Basic Resources,DLG
Financials,4500000.0,4500000.0,20/05/2010 00:00:00,38250000000.0,Dalat Real Estate Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,DLR
Consumer Services,2500056.0,2500056.0,16/11/2015 00:00:00,33500750400.0,Vinacomin - Tourism & Trading Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,DLT
Consumer Goods,15411100.0,15411100.0,15/10/2018 00:00:00,302828115000.0,Det May 7 Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,DM7
Health Care,34727465.0,34727465.0,25/12/2006 00:00:00,1434244304500.0,Domesco Medical Import - Export Joint Stock Corporation,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,DMC
Consumer Goods,12500000.0,12500000.0,22/11/2021 00:00:00,62500000000.0,Domenal Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,DMN
Utilities,56329567.0,56329567.0,19/10/2017 00:00:00,980134465800.0,An Giang Power and Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,DNA
Utilities,6422258.0,6422258.0,23/12/2009 00:00:00,282579352000.0,Haiphong Electricity Water Machine Assembly Joint Stock Company,Electricity,Conventional Electricity,Utilities,DNC
Industrials,8834000.0,8834000.0,09/11/2016 00:00:00,89223400000.0,Dong Nai Material and Building Investment Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,DND
Industrials,5773600.0,5773600.0,05/04/2017 00:00:00,49075600000.0,Danang Urban Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,DNE
Utilities,422400000.0,422400000.0,19/06/2017 00:00:00,17740800000000.0,Da Nhim - Ham Thuan - Da Mi Hydro Power Joint Stock Company,Electricity,Conventional Electricity,Utilities,DNH
Industrials,4310000.0,4310000.0,18/08/2011 00:00:00,78442000000.0,Da Nang Port Logistics Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,DNL
Health Care,5253070.0,5253070.0,16/02/2011 00:00:00,75644208000.0,Danameco Medical Joint Stock Corporation,Health Care Equipment & Services,Medical Supplies,Health Care,DNM
Utilities,57964061.0,57964061.0,17/07/2017 00:00:00,11592812200.0,Da Nang Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,DNN
Industrials,118909913.0,118909913.0,28/11/2006 00:00:00,2877406692600.0,DNP Holding Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,DNP
Consumer Services,7459675.0,7459675.0,24/02/2020 00:00:00,412828447500.0,Dong Nai Tourist Joint Stock Company,Travel & Leisure,Recreational Services,Travel & Leisure,DNT
Utilities,120000000.0,120000000.0,16/03/2016 00:00:00,3293760000000.0,Dong Nai Water Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,DNW
Basic Materials,10000000.0,10000000.0,19/12/2016 00:00:00,106000000000.0,Dong Nai Joint Stock Company of Agricultural Material,Chemicals,Specialty Chemicals,Chemicals,DOC
Industrials,4719950.0,4719950.0,30/10/2015 00:00:00,58055385000.0,DongThap Petroleum Transportation Joint Stock Company,Industrial Transportation,Trucking,Industrial Goods & Services,DOP
Health Care,20979000.0,20979000.0,12/06/2018 00:00:00,432628938000.0,Central Pharmaceutical CPC1. JSC ,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,DP1
Health Care,20000000.0,20000000.0,19/05/2017 00:00:00,130000000000.0,Central Phamarceutical Joint Stock Company No 2,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,DP2
Health Care,8600000.0,8600000.0,17/07/2015 00:00:00,799800000000.0,Central Phamarceutical Joint Stock Company No 3,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,DP3
Industrials,2237280.0,2237280.0,26/11/2001 00:00:00,34230384000.0,Da Nang Plastic Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,DPC
Basic Materials,12000000.0,12000000.0,20/01/2021 00:00:00,282000000000.0,Dong Phu - Dak Nong Rubber Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,DPD
Industrials,62999554.0,62999554.0,12/01/2017 00:00:00,1697837980300.0,Dat Phuong Group Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,DPG
Health Care,3000000.0,3000000.0,20/01/2017 00:00:00,105000000000.0,Hai Phong Pharmaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,DPH
Basic Materials,391400000.0,391400000.0,05/11/2007 00:00:00,16905640032000.0,Petrovietnam Fertilizer and Chemicals Corporation,Chemicals,Specialty Chemicals,Chemicals,DPM
Health Care,3000010.0,3000010.0,19/05/2010 00:00:00,48000160000.0,Dong Nai Pharmaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,DPP
Basic Materials,43000000.0,43000000.0,30/11/2007 00:00:00,2322000000000.0,Dong Phu Rubber Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,DPR
Basic Materials,31085257.0,31085257.0,06/05/2015 00:00:00,21915106185.0,Soc Son Development Investment Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,DPS
Consumer Goods,34359416.0,34359416.0,21/02/2008 00:00:00,460219702200.0,Dien Quang Joint Stock Company,Household Goods & Home Construction,Furnishings,Personal & Household Goods,DQC
Consumer Goods,118792605.0,118792605.0,29/12/2006 00:00:00,2470886184000.0,Da Nang Rubber Joint Stock Company,Automobiles & Parts,Tires,Automobiles & Parts,DRC
Basic Materials,1658400.0,1658400.0,11/12/2019 00:00:00,1043860000000.0,Dak Lak Rubber Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,DRG
Financials,124353866.0,124353866.0,26/07/2010 00:00:00,501016857300.0,DRH Holdings JSC,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,DRH
Basic Materials,73200000.0,73200000.0,23/05/2017 00:00:00,442420800000.0,DakLak Rubber Investment Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,DRI
Utilities,9500000.0,9500000.0,11/04/2012 00:00:00,621300000000.0,Hydro Power Joint Stock Company - Power No.3,Electricity,Conventional Electricity,Utilities,DRL
Industrials,10669730.0,10669730.0,21/08/2017 00:00:00,50147731000.0,Inland Waterway Management Joint Stock Company No3,Industrial Transportation,Transportation Services,Industrial Goods & Services,DS3
Financials,100000000.0,100000000.0,05/01/2018 00:00:00,2166700000000.0,DSC Joint Stock Company,Financial Services,Investment Services,Financial Services,DSC
Consumer Services,31100000.0,31100000.0,17/05/2022 00:00:00,889460000000.0,DHC Suoi Doi Corporation,Travel & Leisure,Recreational Services,Travel & Leisure,DSD
Industrials,30000000.0,30000000.0,11/08/2017 00:00:00,174000000000.0,Dap Cau Sheet Glass Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,DSG
Consumer Services,12083009.0,12083009.0,26/10/2010 00:00:00,607775352700.0,Dam Sen Water Park Corporation,Travel & Leisure,Recreational Services,Travel & Leisure,DSN
Consumer Services,118684000.0,118684000.0,17/10/2018 00:00:00,1740263492000.0,Phu Tho Tourist Service Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,DSP
Consumer Services,32300000.0,32300000.0,16/10/2007 00:00:00,135319800000.0,Sao Thang Long Investment Joint Stock Company,Media,Publishing,Media,DST
Industrials,1229579.0,1229579.0,02/12/2016 00:00:00,7254516100.0,Vinh Phu Railway Joint Stock Company,Industrial Transportation,Railroads,Industrial Goods & Services,DSV
Financials,18059832.0,18059832.0,16/07/2010 00:00:00,94994716320.0,De Tam Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,DTA
Industrials,1558248.0,1558248.0,22/07/2019 00:00:00,15582480000.0,Bao Loc Urban Project Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,DTB
Industrials,10000000.0,10000000.0,25/12/2006 00:00:00,55000000000.0,Dong Trieu Viglacera Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,DTC
Industrials,36268187.0,36268187.0,16/11/2017 00:00:00,517466525800.0,Thanh Dat Investment Development Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,DTD
Utilities,50725887.0,50725887.0,31/12/2020 00:00:00,527549224800.0,Dai Truong Thanh Holdings Energy Investment Joint Stock Company,Electricity,Conventional Electricity,Utilities,DTE
Health Care,6315928.0,6315928.0,28/02/2017 00:00:00,145266344000.0,Tipharco Pharmaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,DTG
Health Care,7471614.0,7471614.0,18/04/2022 00:00:00,101554205600.0,Thanh Hoa Medical Materials Pharmaceutial Joint Stock Company,Health Care Equipment & Services,Medical Equipment,Health Care,DTH
Consumer Services,12097754.0,12097754.0,05/01/2018 00:00:00,93152705800.0,Duc Trung Investment Join Stock Company,Travel & Leisure,Hotels,Travel & Leisure,DTI
Utilities,682767475.0,682767475.0,15/12/2016 00:00:00,6144907275000.0,Vinacomin - Power Holding Corporation,Electricity,Conventional Electricity,Utilities,DTK
Basic Materials,61435604.0,61435604.0,04/06/2010 00:00:00,1624910371200.0,Dai Thien Loc Corporation,Industrial Metals & Mining,Steel,Basic Resources,DTL
Health Care,16229042.0,16229042.0,18/06/2020 00:00:00,1306437881000.0,Ha Noi CPC1 Pharmaceutical Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,DTP
Basic Materials,8151820.0,8151820.0,22/12/2006 00:00:00,90892793000.0,Do Thanh Technology Corporation,Chemicals,Commodity Chemicals,Chemicals,DTT
Utilities,5280000.0,5280000.0,09/09/2010 00:00:00,224246400000.0,Tra Vinh Electric Development Joint Stock Corporation,Electricity,Conventional Electricity,Utilities,DTV
Industrials,5614300.0,5614300.0,08/01/2020 00:00:00,113704360000.0,Da Lat Urban Server Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,DUS
Industrials,10793670.0,10793670.0,09/04/2013 00:00:00,110095434000.0,Hai Phong Port Trading and Service Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,DVC
Industrials,28000000.0,28000000.0,14/01/2021 00:00:00,81200000000.0,Dai Viet Paint Group Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,DVG
Health Care,35650000.0,35650000.0,19/07/2022 00:00:00,452755000000.0,Vietnam Medicinal Materials Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,DVM
Health Care,237000000.0,237000000.0,19/05/2017 00:00:00,3955767000000.0,Vietnam Pharmaceutical Corporation (VINAPHARM),Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,DVN
Industrials,40000000.0,40000000.0,01/12/2009 00:00:00,1830000000000.0,Dinh Vu Port Investment & Development Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,DVP
Industrials,2345000.0,2345000.0,06/06/2018 00:00:00,53935000000.0,Dong Nai Water Supply Construction and Services Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,DVW
Utilities,20172800.0,20172800.0,22/12/2021 00:00:00,412912000000.0,Daklak Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,DWC
Utilities,25918130.0,25918130.0,24/01/2019 00:00:00,274732178000.0,Dong Thap Water Supply &amp; Urban Environment Joint - Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,DWS
Financials,611779002.0,611779002.0,22/12/2009 00:00:00,8052416011200.0,Dat Xanh Group Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,DXG
Consumer Services,3957900.0,3957900.0,28/06/2010 00:00:00,21372660000.0,Lang Son Tourism and Import - Export Joint Stock Company,Travel & Leisure,Hotels,Travel & Leisure,DXL
Industrials,27282027.0,27282027.0,13/11/2006 00:00:00,256451053800.0,Doan Xa Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,DXP
Financials,453122377.0,453122377.0,15/07/2021 00:00:00,2922639331650.0,Dat Xanh Real Estate Services Joint Stock Company,Real Estate Investment & Services,Real Estate Services,Real Estate,DXS
Industrials,9900000.0,9900000.0,26/02/2008 00:00:00,41481000000.0,Danang Building Material VICEM Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,DXV
Industrials,5395985.0,5395985.0,11/06/2009 00:00:00,15648356500.0,Dzi An Mechanoelectric Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,DZM
Industrials,1200000.0,1200000.0,31/12/2019 00:00:00,5760000000.0,VNECO 12 Electricity Construction Joint-stock Company,Construction & Materials,Heavy Construction,Construction & Materials,E12
Industrials,5000000.0,5000000.0,05/11/2019 00:00:00,19500000000.0,29 Investment Construction And Engineering Joint Stcock Company,Construction & Materials,Heavy Construction,Construction & Materials,E29
Consumer Services,10219484.0,10219484.0,21/12/2006 00:00:00,94673048000.0,Educational Book Joint Stock Company In Hanoi city,Media,Publishing,Media,EBS
Consumer Services,1860000.0,1860000.0,16/06/2009 00:00:00,48928000000.0,ECI Group Joint Stock Company,Media,Publishing,Media,ECI
Financials,10880000.0,10880000.0,30/09/2009 00:00:00,20672000000.0,Education Financial Investment Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,EFI
Banks,1235522904.0,1235522904.0,27/10/2009 00:00:00,34239706376400.0,Vietnam Export Import Commercial Joint Stock Bank,Banks,Banks,Banks,EIB
Industrials,36677145.0,36677145.0,28/02/2017 00:00:00,733542900000.0,EVN International Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,EIC
Consumer Services,15000000.0,15000000.0,11/08/2009 00:00:00,321000000000.0,Hanoi Education Development and Investment Joint Stock Company,Media,Publishing,Media,EID
Consumer Services,45407161.0,45407161.0,16/03/2017 00:00:00,148663045114.0,Power Investment - Trade - Service Joint Stock Company,Travel & Leisure,Hotels,Travel & Leisure,EIN
Technology,58778843.0,58778843.0,13/10/2010 00:00:00,558986796930.0,ELCOM Technology Communications Corporation,Technology Hardware & Equipment,Telecommunications Equipment,Technology,ELC
Industrials,15297333.0,15297333.0,29/11/2012 00:00:00,189686929200.0,Thu Duc Electro Mechanical Joint Stock Company,Electronic & Electrical Equipment,Electronic Equipment,Industrial Goods & Services,EMC
Industrials,3780298.0,3780298.0,17/07/2017 00:00:00,64643095800.0,Electro Mechanical Corporation,Electronic & Electrical Equipment,Electronic Equipment,Industrial Goods & Services,EME
Industrials,3000000.0,3000000.0,16/02/2017 00:00:00,81600000000.0,Electrical Mechanical Equipment and Spare Parts Joint Stock Company,Electronic & Electrical Equipment,Electronic Equipment,Industrial Goods & Services,EMG
Industrials,19799390.0,19799390.0,05/01/2018 00:00:00,502936588000.0,VN Post Express Joint Stock Corporation,Industrial Transportation,Delivery Services,Industrial Goods & Services,EMS
Consumer Goods,9388500.0,9388500.0,03/10/2018 00:00:00,309820500000.0,Ea Pok Coffee Joint Stock Company,Beverages,Soft Drinks,Food & Beverage,EPC
Consumer Services,2500000.0,2500000.0,21/12/2017 00:00:00,29500000000.0,Ha Noi Education Publishing Services Joint Stock Company,Media,Publishing,Media,EPH
Consumer Goods,41979773.0,41979773.0,17/12/2010 00:00:00,610805697150.0,Everpia Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,EVE
Financials,351064031.0,351064031.0,07/08/2018 00:00:00,2931384658850.0,EVN Finance Joint Stock Company,Financial Services,Consumer Finance,Financial Services,EVF
Industrials,215249836.0,215249836.0,08/06/2017 00:00:00,738306937480.0,Everland Group Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,EVG
Financials,103000400.0,103000400.0,01/08/2018 00:00:00,1277204960000.0,Everest Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,EVS
Consumer Goods,3414900.0,3414900.0,18/02/2011 00:00:00,3073410000.0,FBA International Group,Household Goods & Home Construction,Furnishings,Personal & Household Goods,FBA
Industrials,3700000.0,3700000.0,20/10/2017 00:00:00,13690000000.0,Pho Yen Mechanical Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,FBC
Consumer Goods,5997040.0,5997040.0,09/05/2016 00:00:00,44977800000.0,Foodstuff Combinatorial Joint Stock Company,Beverages,Brewers,Food & Beverage,FCC
Industrials,45099969.0,45099969.0,15/05/2013 00:00:00,160104889950.0,FECON Mining Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,FCM
Industrials,157439005.0,157439005.0,24/07/2012 00:00:00,1470480306700.0,FECON Corporation,Construction & Materials,Heavy Construction,Construction & Materials,FCN
Consumer Goods,29450000.0,29450000.0,03/03/2017 00:00:00,153140000000.0,Ho Chi Minh City Food Joint Stock Company,Food Producers,Food Products,Food & Beverage,FCS
Financials,38629988.0,38629988.0,18/01/2010 00:00:00,770538585600.0,Foreign Trade Development And Investment Corporation of Ho Chi Minh City,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,FDC
Consumer Goods,14676300.0,14676300.0,14/09/2018 00:00:00,183453750000.0,Gia Lai Coffee Joint Stock Company,Beverages,Soft Drinks,Food & Beverage,FGL
Consumer Services,3000000.0,3000000.0,29/12/2017 00:00:00,46500000000.0,Hanoi Food Import - Export Joint Stock Company,Food & Drug Retailers,Food Retailers & Wholesalers,Retail,FHN
Consumer Services,12751462.0,12751462.0,01/11/2018 00:00:00,371998400926.0,Ho Chi Minh City Book Distribution Corporation,Media,Publishing,Media,FHS
Industrials,127000000.0,127000000.0,02/08/2018 00:00:00,3086100000000.0,FICO Corporation - JSC,Construction & Materials,Building Materials & Fixtures,Construction & Materials,FIC
Financials,24715958.0,24715958.0,20/05/2015 00:00:00,44488724400.0,Vietnam Enterprise Investment and Development Joint Stock Company,Real Estate Investment & Services,Real Estate Services,Real Estate,FID
Financials,44615015.0,44615015.0,18/10/2018 00:00:00,2061213693000.0,First Real Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,FIR
Financials,339933034.0,339933034.0,26/07/2013 00:00:00,1267950216820.0,F.I.T Group Joint Stock Company,Financial Services,Specialty Finance,Financial Services,FIT
Financials,709997807.0,709997807.0,05/10/2011 00:00:00,2534692170990.0,FLC Group Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,FLC
Consumer Goods,65388889.0,65388889.0,07/12/2006 00:00:00,2193797225950.0,Sao Ta Foods Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,FMC
Consumer Services,18471275.0,18471275.0,10/12/2018 00:00:00,1971848582200.0,FPT Online Service Joint Stock Company,Media,Media Agencies,Media,FOC
Telecommunications,328339538.0,328339538.0,13/01/2017 00:00:00,16921634769906.0,FPT Telecom,Fixed Line Telecommunications,Fixed Line Telecommunications,Telecommunications,FOX
Technology,1097026572.0,1097026572.0,13/12/2006 00:00:00,85568072616000.0,FPT Corporation,Software & Computer Services,Software,Technology,FPT
Basic Materials,3000000.0,3000000.0,26/07/2018 00:00:00,75300000000.0,Forest Products Export Joint Stock Company of Quang Nam,Forestry & Paper,Forestry,Basic Resources,FRC
Basic Materials,11700000.0,11700000.0,24/11/2017 00:00:00,146250000000.0,Saigon Forestry Import Export Joint Stock Company,Forestry & Paper,Forestry,Basic Resources,FRM
Consumer Services,118472535.0,118472535.0,26/04/2018 00:00:00,8411549985000.0,FPT Digital Retail Joint Stock Company,General Retailers,Specialty Retailers,Retail,FRT
Industrials,5624966.0,5624966.0,06/02/2017 00:00:00,61874626000.0,Vietnam Fishery Mechanical Shipbuilding Joint Stock Company,Industrial Engineering,Commercial Vehicles & Trucks,Industrial Goods & Services,FSO
Industrials,7079853.0,7079853.0,27/09/2017 00:00:00,227971266600.0,Machinery Spare Parts N01 Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,FT1
,,,,,,,,,FT1
Consumer Goods,50000000.0,50000000.0,06/02/2017 00:00:00,79850000000.0,Duc Quan Investment and Development Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,FTM
Financials,195059951.0,195059951.0,13/01/2017 00:00:00,3608609093500.0,FPT Securities Joint Stock Company,Financial Services,Investment Services,Financial Services,FTS
Consumer Goods,14400000.0,14400000.0,09/03/2015 00:00:00,11592000000.0,Vinh Phuc Textile Investment Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,G20
Industrials,101756575.0,101756575.0,26/12/2016 00:00:00,604739325225.0,36 Corporation,Construction & Materials,Heavy Construction,Construction & Materials,G36
Industrials,14903987.0,14903987.0,11/07/2019 00:00:00,2927143046800.0,FLC Mining Investment & Asset Management Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,GAB
Utilities,1913950000.0,1913950000.0,21/05/2012 00:00:00,194265925000000.0,PetroVietnam Gas Joint Stock Corporation,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,GAS
Utilities,4039147.0,4039147.0,28/12/2016 00:00:00,97747357400.0,PETEC Binh Dinh Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,GCB
Consumer Goods,26000000.0,26000000.0,20/12/2022 00:00:00,561600000000.0,G.C Food Joint Stock Company,Beverages,Soft Drinks,Food & Beverage,GCF
Consumer Goods,19747171.0,19747171.0,17/11/2009 00:00:00,658411224000.0,Duc Thanh Wood Processing Joint Stock Company,Household Goods & Home Construction,Furnishings,Personal & Household Goods,GDT
Utilities,9500000.0,9500000.0,15/06/2010 00:00:00,219450000000.0,Gia Dinh Wasuco Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,GDW
Utilities,262500.0,262500.0,07/05/2021 00:00:00,30861060052569.0,Power Generation Corporation 2,Electricity,Conventional Electricity,Utilities,GE2
Industrials,300000000.0,300000000.0,08/03/2022 00:00:00,8095800000000.0,GELEX Electricity Joint Stock Company,Electronic & Electrical Equipment,Electronic Equipment,Industrial Goods & Services,GEE
Utilities,321936902.0,321936902.0,21/03/2017 00:00:00,4539310318200.0,Gia Lai Electricity Joint Stock Company,Electricity,Conventional Electricity,Utilities,GEG
Basic Materials,2200000.0,2200000.0,01/06/2010 00:00:00,17600000000.0,Geru Star Sport Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,GER
Industrials,851495793.0,851495793.0,26/10/2015 00:00:00,11793216733050.0,Gelex Group Joint Stock Company,Electronic & Electrical Equipment,Electronic Equipment,Industrial Goods & Services,GEX
Consumer Goods,29388589.0,29388589.0,12/10/2009 00:00:00,141065227200.0,GiaiPhong Motor Joint Stock Company,Automobiles & Parts,Automobiles,Automobiles & Parts,GGG
Industrials,11500000.0,11500000.0,04/08/2021 00:00:00,105790064000.0,Ha Noi Transport Project Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,GH3
Utilities,47662500.0,47662500.0,26/04/2011 00:00:00,1214821800000.0,Gia Lai Hydropower Joint Stock Company,Electricity,Conventional Electricity,Utilities,GHC
Industrials,12120000.0,12120000.0,06/11/2020 00:00:00,127260000000.0,Green Development And Investment Service Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,GIC
Consumer Goods,69000000.0,69000000.0,02/01/2002 00:00:00,1355835969900.0,Binh Thanh Import Export Production and Trade Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,GIL
Industrials,23813900.0,23813900.0,17/07/2017 00:00:00,685840320000.0,Khang Minh Group Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,GKM
Basic Materials,10500000.0,10500000.0,09/01/2019 00:00:00,105000000000.0,Lao Cai Gold Joint Stock Company,Mining,Gold Mining,Basic Resources,GLC
Consumer Goods,9236446.0,9236446.0,26/11/2009 00:00:00,178888512000.0,Global Electrical Technology Corporation,Leisure Goods,Consumer Electronics,Personal & Household Goods,GLT
Utilities,18000000.0,18000000.0,08/01/2018 00:00:00,129600000000.0,Gia Lai Water Supply Sewerage  Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,GLW
Industrials,19999999.0,19999999.0,01/12/2020 00:00:00,887999955600.0,G-Automobile Joint Stock Company,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,GMA
Consumer Goods,33000259.0,33000259.0,22/12/2006 00:00:00,345985489500.0,Garmex Saigon Coporation,Personal Goods,Clothing & Accessories,Personal & Household Goods,GMC
Industrials,301377957.0,301377957.0,22/04/2002 00:00:00,13863386022000.0,Gemadept Corporation,Industrial Transportation,Transportation Services,Industrial Goods & Services,GMD
Industrials,16500000.0,16500000.0,12/01/2022 00:00:00,161700000000.0,Quang Tri Minh Hung Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,GMH
Industrials,9040697.0,9040697.0,15/09/2011 00:00:00,155392557200.0,My Xuan Brick Tile Pottery and Construction Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,GMX
Industrials,9000000.0,9000000.0,21/02/2017 00:00:00,220500000000.0,Dong Nai Brick and Tile Corporation,Construction & Materials,Building Materials & Fixtures,Construction & Materials,GND
Utilities,28562000.0,28562000.0,08/04/2015 00:00:00,421632244000.0,Huong Son Hydro Power Joint Stock Company,Electricity,Conventional Electricity,Utilities,GSM
Industrials,55799445.0,55799445.0,09/03/2012 00:00:00,502195005000.0,International Gas Product Shipping Joint Stock Company,Industrial Transportation,Marine Transportation,Industrial Goods & Services,GSP
Basic Materials,10400000.0,10400000.0,23/07/2007 00:00:00,120909000000.0,Thuan An Wood Processing Joint Stock Company,Forestry & Paper,Forestry,Basic Resources,GTA
Consumer Goods,9300000.0,9300000.0,16/12/2016 00:00:00,166470000000.0,Thuong Dinh Footwear Joint Stock Company,Personal Goods,Footwear,Personal & Household Goods,GTD
Industrials,2735500.0,2735500.0,28/10/2009 00:00:00,12309750000.0,Thua Thien Hue Construction Transportation Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,GTH
Industrials,28499764.0,28499764.0,21/10/2016 00:00:00,284997640000.0,Saigon Traffic Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,GTS
