dateListed,displayName,industry,isRecentListing,marketCap,priceChangeFiveDayPercent,symbol,xid
2007-06-18,CONICO LTD,Materials,False,21824522,-6.250000000000005,CNJ,7356424
1974-01-01,CONNEXION TELEMATICS LTD,Software & Services,False,8778179,9.999999999999993,CXZ,95521
2007-10-23,CONSOLIDATED FINANCIAL HOLDINGS LIMITED,Software & Services,False,N/A,0,CWL,8816292
2006-06-19,CONSOLIDATED ZINC LIMITED,Materials,False,12035958,-26.666666666666668,CZL,636144746
2018-07-30,CONSTELLATION RESOURCES LIMITED,Materials,False,6986760,0,CR1,481170931
1987-10-08,CONSTELLATION TECHNOLOGIES LIMITED,Technology Hardware & Equipment,False,5884801,-20,CT1,41006
2015-09-24,CONTACT ENERGY LIMITED,Utilities,False,4856196475,0.9202453987730138,CEN,300277662
2004-09-30,CONTANGO ASSET MANAGEMENT LIMITED,Diversified Financials,False,21210591,0,CGA,236661
2020-12-07,CONTROL BIONICS LIMITED,Health Care Equipment & Services,False,14476644,3.225806451612906,CBL,627017248
2022-07-28,COOLABAH METALS LIMITED,Materials,True,4330750,9.756097560975602,CBH,727685836
2002-03-13,COOPER ENERGY LIMITED,Energy,False,578311126,-8.33333333333333,COE,79064
2021-11-19,COOPER METALS LIMITED,Materials,False,14260001,-4.545454545454549,CPM,683640789
2018-04-06,COPPER MOUNTAIN MINING CORPORATION,Materials,False,454761673,7.281553398058248,C6C,462672388
2021-09-15,COPPER SEARCH LIMITED,Materials,False,16481588,4.99999999999999,CUS,673235604
2004-11-24,COPPER STRIKE LIMITED,Materials,False,20498942,29.16666666666667,CSE,81982
2008-01-31,COPPERMOLY LIMITED,Materials,False,24133526,0,COY,9335901
2005-06-30,CORAZON MINING LIMITED,Materials,False,9154958,6.666666666666673,CZN,641896858
2011-02-11,CORE LITHIUM LTD,Materials,False,2696745430,5.434782608695666,CXO,27629206
2008-01-15,CORELLA RESOURCES LTD,Materials,False,13602908,-21.621621621621614,CR9,9231397
2018-10-23,CORONADO GLOBAL RESOURCES INC.,Materials,False,3386436535,-2.03045685279188,CRN,493272288
2010-12-15,CORPORATE TRAVEL MANAGEMENT LIMITED,Consumer Services,False,2486074425,-0.3480278422273708,CTD,27528971
1971-07-28,CORUM GROUP LIMITED,Software & Services,False,18499460,0,COO,79559
2022-01-31,COSMO METALS LIMITED,Materials,False,7071400,-6.6666666666666545,CMO,694301829
2021-12-01,COSMOS EXPLORATION LIMITED,Materials,False,5425000,0,C1X,682563602
2020-01-24,COSOL LIMITED,Software & Services,False,87072029,1.6806722689075646,COS,572284399
2015-07-24,COSTA GROUP HOLDINGS LIMITED,"Food, Beverage & Tobacco",False,1035938619,10.762331838565032,CGC,292986095
2010-12-22,COUNTPLUS LIMITED,Commercial & Professional Services,False,72531325,-5.223880597014929,CUP,28155905
1966-01-27,COVENTRY GROUP LIMITED,Capital Goods,False,109903494,-4.800000000000004,CYG,84858
2000-09-08,CPT GLOBAL LIMITED,Software & Services,False,15602679,0,CGO,74041
2011-09-16,CRADLE RESOURCES LIMITED,Materials,False,N/A,0,CXX,36903438
2002-11-01,CRATER GOLD MINING LIMITED,Materials,False,N/A,0,CGN,140693
2020-10-27,CREDIT CLEAR LIMITED,Software & Services,False,172451583,-1.041666666666656,CCR,621258852
2000-09-04,CREDIT CORP GROUP LIMITED,Diversified Financials,False,1250148902,8.56977417486972,CCP,71701
2008-07-10,CREDIT INTELLIGENCE LTD,Commercial & Professional Services,False,12524874,3.703703703703707,CI1,11790931
2016-10-20,CRESO PHARMA LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,57310629,-3.1250000000000027,CPH,367574066
2022-09-27,CRITICAL MINERALS GROUP LIMITED,Materials,True,9256800,-2.4390243902438913,CMG,730058195
2010-12-03,CRITICAL RESOURCES LIMITED,Materials,False,90901447,-11.764705882352951,CRR,26586733
1973-02-22,CROMWELL PROPERTY GROUP,Real Estate,False,1780829355,1.4705882352941189,CMW,78042
2019-11-07,CRONOS AUSTRALIA LIMITED,Health Care Equipment & Services,False,532621417,-2.702702702702705,CAU,560132375
1999-12-16,CROWD MEDIA HOLDINGS LIMITED,Media & Entertainment,False,20077534,23.809523809523814,CM8,238505
2002-05-09,CRYOSITE LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,31726216,1.5267175572519096,CTE,82800
1994-06-08,CSL LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,133091669268,-0.5957538994800612,CSL,82193
1962-03-31,CSR LIMITED,Materials,False,2169556427,1.3186813186813298,CSR,82367
1987-12-02,CTI LOGISTICS LIMITED,Transportation,False,101693628,-1.1538461538461633,CLX,77209
1995-12-11,CUE ENERGY RESOURCES LIMITED,Energy,False,51660859,-1.408450704225334,CUE,83477
2005-10-13,CUFE LTD,Materials,False,14491685,0,CUF,3345509
1988-11-23,CULLEN RESOURCES LIMITED,Materials,False,6102883,1.3344026738283132e-14,CUL,83513
2021-09-10,CULPEO MINERALS LIMITED,Materials,False,8278752,-12,CPO,668781773
1985-06-27,CVC LIMITED,Diversified Financials,False,237152911,-9.777777777777766,CVC,83753
2007-11-21,CYCLIQ GROUP LTD,Consumer Durables & Apparel,False,2432617,0,CYQ,8952555
2001-06-07,CYCLONE METALS LIMITED,Materials,False,18350211,20,CLE,164566
2007-01-18,CYCLOPHARM LIMITED,Health Care Equipment & Services,False,128414280,-1.4285714285714142,CYC,6195515
2018-01-15,CYGNUS GOLD LIMITED,Materials,False,82082544,14.89361702127661,CY5,445699724
2007-12-20,CYNATA THERAPEUTICS LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,45848510,0,CYP,9071871
1985-04-26,CYPRIUM METALS LIMITED,Materials,False,47462890,-12.676056338028163,CYM,48449
2006-08-29,CZR RESOURCES LTD,Materials,False,41835879,16.666666666666668,CZR,5336532
2006-08-29,CZR RESOURCES LTD,Materials,False,41835879,0,CZRN,762125530
2012-11-14,DACIAN GOLD LIMITED,Materials,False,170352131,0,DCN,51235737
2021-09-28,DALAROO METALS LTD,Materials,False,7020000,-3.703703703703707,DAL,676798239
2020-12-08,DALRYMPLE BAY INFRASTRUCTURE LIMITED,Transportation,False,1189828001,-2.0080321285140665,DBI,631117194
2019-10-16,DAMSTRA HOLDINGS LIMITED,Software & Services,False,36077494,10.000000000000009,DTC,556889952
2003-10-17,DANAKALI LIMITED,Materials,False,139967051,4.347826086956526,DNK,260653
2007-05-10,DART MINING NL,Materials,False,12110292,-17.97752808988764,DTM,7082870
1997-12-23,DATA#3 LIMITED,Software & Services,False,1007986680,1.68453292496172,DTL,93425
2005-01-12,DATADOT TECHNOLOGY LIMITED,Automobiles & Components,False,6219347,-16.666666666666668,DDT,86771
2011-06-23,DATELINE RESOURCES LIMITED,Materials,False,37659381,-1.4705882352941189,DTR,661043941
2020-11-10,DC TWO LIMITED,Software & Services,False,3146717,-11.627906976744182,DC2,621917410
2021-03-09,DDH1 LIMITED,Materials,False,339699247,1.8518518518518534,DDH,641548079
2002-07-03,DE GREY MINING LIMITED,Materials,False,1617835711,9.000000000000007,DEG,88466
2017-04-07,DE.MEM LIMITED,Utilities,False,31772824,0,DEM,405294340
2005-04-22,DECMIL GROUP LIMITED,Capital Goods,False,24089168,-6.060606060606066,DCG,629343430
1985-12-19,DEEP YELLOW LIMITED,Energy,False,592553264,3.0864197530864086,DYL,94506
2021-04-12,DELOREAN CORPORATION LIMITED,Utilities,False,18767720,9.195402298850583,DEL,648297718
2018-06-18,DELTA DRONE INTERNATIONAL LIMITED,Technology Hardware & Equipment,False,7674074,-13.333333333333323,DLT,474348952
2022-05-26,DEMETALLICA LIMITED,Materials,True,32635412,-3.1746031746031775,DRM,722577280
1987-09-04,DESANE GROUP HOLDINGS LIMITED,Real Estate,False,36818991,-5.2631578947368345,DGH,89264
2020-12-18,DESERT METALS LIMITED,Materials,False,27800000,0,DM1,629354771
1997-03-24,DESIGN MILK CO LIMITED,Retailing,False,N/A,0,DMC,167404
,DESOTO RESOURCES LIMITED,Class Pend,False,0,,DES,763384744
2020-10-23,DETERRA ROYALTIES LIMITED,Materials,False,2288516298,1.8735362997658307,DRR,621272199
2007-04-27,DEVELOP GLOBAL LIMITED,Materials,False,420956827,1.167315175097286,DVP,7068076
2000-10-03,DEVEX RESOURCES LIMITED,Energy,False,104269969,-3.3333333333333366,DEV,62769
2004-10-06,DEXUS,Real Estate,False,8249585437,1.4248704663212477,DXS,92660
2017-07-27,DEXUS CONVENIENCE RETAIL REIT,Real Estate,False,384340811,-6.1016949152542415,DXC,418813887
2013-12-03,DEXUS INDUSTRIA REIT.,Real Estate,False,818556631,3.187250996015939,DXI,69855769
2021-05-24,DGL GROUP LIMITED,Materials,False,413032603,6.405693950177941,DGL,656904047
2003-08-21,DGR GLOBAL LIMITED,Materials,False,64708996,0,DGR,89365
2021-10-12,DIABLO RESOURCES LIMITED,Materials,False,4172000,-1.8518518518518534,DBO,676825514
2005-06-22,DIATREME RESOURCES LIMITED,Materials,False,138001088,-5.263157894736828,DRX,2327700
2011-01-24,DICKER DATA LIMITED,Technology Hardware & Equipment,False,1816443280,6.729758149316515,DDR,27317116
1989-02-06,DIGITALX LIMITED,Software & Services,False,24974888,6.451612903225812,DCC,280868
1993-02-04,DIMERIX LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,56152892,12.903225806451625,DXB,51188069
2011-09-22,DISCOVERY ALASKA LIMITED,Materials,False,7399745,-2.7777777777777612,DAF,37108025
2007-12-13,DISCOVEX RESOURCES LIMITED,Materials,False,11558988,-12.5,DCX,9390156
2005-08-02,DIVERGER LIMITED,Diversified Financials,False,37674103,1.010101010101011,DVR,2524739
1991-12-19,DIVERSIFIED UNITED INVESTMENT LIMITED,Not Applic,False,1005818479,0.21645021645021184,DUI,93641
1995-06-28,DJERRIWARRH INVESTMENTS LIMITED,Not Applic,False,729956444,0,DJW,90322
2021-12-22,DMC MINING LIMITED.,Materials,False,4866750,-8.69565217391305,DMM,688467629
2020-12-04,DOCTOR CARE ANYWHERE GROUP PLC,Health Care Equipment & Services,False,24938446,-2.8571428571428594,DOC,628160762
2016-11-07,DOMACOM LIMITED,Diversified Financials,False,N/A,0,DCL,369696344
2017-11-16,DOMAIN HOLDINGS AUSTRALIA LIMITED.,Media & Entertainment,False,2033936033,0.6172839506172845,DHG,438986215
2013-10-22,DOME GOLD MINES LIMITED,Materials,False,78773431,4.651162790697678,DME,68678866
2004-03-19,DOMINION MINERALS LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,11066675,-12.280701754385964,DLM,681419315
2005-05-16,DOMINO'S PIZZA ENTERPRISES LIMITED,Consumer Services,False,5069118511,-1.3335528482054697,DMP,1745764
2004-12-23,DONACO INTERNATIONAL LIMITED,Consumer Services,False,74123363,-3.2786885245901556,DNA,273597
2017-09-29,DORIEMUS PLC,Energy,False,N/A,0,DOR,429233751
2013-12-11,DORSAVI LTD,"Pharmaceuticals, Biotechnology & Life Sciences",False,6525094,7.142857142857137,DVL,70138536
2007-12-13,DOTZ NANO LIMITED,Semiconductors & Semiconductor Equipment,False,114855655,-5.660377358490571,DTZ,9335899
2004-06-15,DOUUGH LIMITED,Telecommunication Services,False,16950289,-9.090909090909085,DOU,71790
1990-12-20,DOWNER EDI LIMITED,Commercial & Professional Services,False,2937231528,-4.338394793926251,DOW,91904
2021-07-09,DRA GLOBAL LIMITED,Capital Goods,False,108820996,0,DRA,662284273
2007-07-31,DRAGON MOUNTAIN GOLD LIMITED,Materials,False,4330388,9.999999999999993,DMG,7892775
2006-10-31,DREADNOUGHT RESOURCES LTD,Materials,False,365104026,15,DRE,5426138
2016-06-22,DRONESHIELD LIMITED,Capital Goods,False,92996527,1.3539305178355568e-14,DRO,346108038
1985-12-12,DROPSUITE LIMITED,Software & Services,False,141427879,-9.302325581395344,DSE,261751
2014-12-09,DTI GROUP LTD,Technology Hardware & Equipment,False,7176823,-27.27272727272727,DTI,80536690
2000-06-30,DUBBER CORPORATION LIMITED,Software & Services,False,97841671,-10.666666666666663,DUB,221489
2020-08-12,DUG TECHNOLOGY LTD,Software & Services,False,56994534,-5.7692307692307745,DUG,608430811
2020-11-10,DUKE EXPLORATION LIMITED,Materials,False,N/A,0,DEX,621634157
2014-08-04,DUKETON MINING LIMITED,Materials,False,30508859,-1.960784313725492,DKM,77070823
2021-11-10,DUNDAS MINERALS LIMITED,Materials,False,32740746,12.765957446808523,DUN,682550626
2020-11-04,DURATEC LIMITED,Capital Goods,False,108600544,3.4090909090909123,DUR,622476712
2020-11-02,DUSK GROUP LIMITED,Retailing,False,123601712,0,DSK,622866912
2018-02-08,DUXTON FARMS LTD,"Food, Beverage & Tobacco",False,66849603,0,DBF,445266332
2016-09-16,DUXTON WATER LIMITED,Utilities,False,193702647,0.6191950464396291,D2O,364052368
2001-04-04,DW8 LIMITED,Retailing,False,11200181,0,DW8,288813
2018-04-11,DXN LIMITED,Software & Services,False,13770519,0,DXN,459025088
2020-08-06,DYNAMIC GROUP HOLDINGS LIMITED,Capital Goods,False,35365886,0,DDB,607761243
2018-05-14,E&P FINANCIAL GROUP LIMITED,Diversified Financials,False,118840045,-7.407407407407414,EP1,466738601
2017-04-19,E2 METALS LIMITED,Materials,False,29869848,19.999999999999996,E2M,373098466
2021-10-07,E79 GOLD MINES LIMITED,Materials,False,6930079,4.99999999999999,E79,676246202
1957-04-17,EAGERS AUTOMOTIVE LIMITED,Retailing,False,3002869856,2.2336769759450155,APE,46648
2018-03-16,EAGLE MOUNTAIN MINING LIMITED,Materials,False,49629037,-2.6315789473684235,EM2,459214721
2010-02-23,EARLYPAY LTD,Diversified Financials,False,123219693,4.705882352941181,EPY,23114108
2021-07-29,EAST 33 LIMITED..,"Food, Beverage & Tobacco",False,18687193,-7.692307692307682,E33,665856619
2021-10-25,EASTERN METALS LIMITED,Materials,False,6817833,-7.692307692307699,EMS,677815965
2008-05-16,EASTERN RESOURCES LIMITED,Materials,False,42572957,-9.756097560975618,EFE,11521069
2013-12-06,EBOS GROUP LIMITED,Health Care Equipment & Services,False,6244912281,-2.3939393939393914,EBO,69928310
2021-11-24,EBR SYSTEMS INC.,Health Care Equipment & Services,False,137649184,-12.612612612612622,EBR,686713291
2014-11-28,ECARGO HOLDINGS LIMITED,Commercial & Professional Services,False,9228750,7.142857142857137,ECG,81059550
2010-12-17,ECHOIQ LIMITED,Software & Services,False,71542168,-8.571428571428564,EIQ,27605544
2011-02-17,ECLIPSE METALS LIMITED.,Energy,False,40485137,-9.52380952380953,EPM,24296398
2015-04-22,ECLIPX GROUP LIMITED,Diversified Financials,False,537403488,-6.297229219143577,ECX,86359442
2019-03-29,ECOFIBRE LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,69842910,2.2727272727272747,EOF,519328839
2010-10-29,ECOGRAF LIMITED,Materials,False,159868378,4.347826086956526,EGR,26127829
2014-08-14,ECP EMERGING GROWTH LIMITED,Not Applic,False,16505179,-3.7433155080213933,ECP,77450429
1986-03-13,ECS BOTANICS HOLDINGS LTD,"Pharmaceuticals, Biotechnology & Life Sciences",False,24348075,4.761904761904749,ECS,113640
2006-06-06,EDEN INNOVATIONS LTD,Energy,False,17622988,-14.285714285714286,EDE,4574060
2004-06-25,EDU HOLDINGS LIMITED,Consumer Services,False,27260383,3.1250000000000027,EDU,275635
2017-02-28,EILDON CAPITAL GROUP,Diversified Financials,False,36847681,-2.500000000000002,EDC,593109289
2019-12-06,ELANOR COMMERCIAL PROPERTY FUND,Real Estate,False,292814627,0.5263157894736964,ECF,565628840
2014-07-11,ELANOR INVESTORS GROUP,Consumer Services,False,200902005,3.06748466257669,ENN,76484697
2016-11-09,ELANOR RETAIL PROPERTY FUND,Real Estate,False,69112590,0,ERF,370131240
1981-06-30,ELDERS LIMITED,"Food, Beverage & Tobacco",False,1982558193,-0.39556962025317016,ELD,105236
2000-10-23,ELECTRO OPTIC SYSTEMS HOLDINGS LIMITED,Capital Goods,False,88186543,-9.401709401709391,EOS,99315
2006-11-09,ELEMENT 25 LIMITED,Materials,False,168091406,-9.009009009009016,E25,5892634
2009-12-23,ELEMENTOS LIMITED,Materials,False,57891917,3.278688524590167,ELT,693792566
1985-10-23,ELEVATE URANIUM LTD,Energy,False,136370380,-2.970297029702973,EL8,286441
2018-01-08,ELIXINOL WELLNESS LIMITED,Household & Personal Products,False,9171702,-3.225806451612906,EXL,446761467
2004-07-19,ELIXIR ENERGY LIMITED,Energy,False,127741223,0,EXR,103843
2015-09-15,ELLERSTON ASIAN INVESTMENTS LIMITED,Not Applic,False,84921863,-5.594405594405584,EAI,299404828
2017-06-29,ELMO SOFTWARE LIMITED,Software & Services,False,328716254,48.87459807073955,ELO,415579749
1998-02-25,ELMORE LTD,Materials,False,24393325,0,ELE,217392
2017-06-08,ELSIGHT LIMITED,Technology Hardware & Equipment,False,54115049,-2.7027027027027053,ELS,413106728
2014-12-05,EMBARK EDUCATION LIMITED,Consumer Services,False,86954469,-0.9009009009009016,EVO,81389048
1974-01-01,EMBELTON LIMITED,Capital Goods,False,21578570,0,EMB,98132
2006-07-28,EMECO HOLDINGS LIMITED,Capital Goods,False,394894160,3.289473684210529,EHL,5162749
1994-07-22,EMERALD RESOURCES NL,Materials,False,664721101,-0.8810572687224677,EMR,1742275
1971-06-09,EMERGE GAMING LIMITED,Media & Entertainment,False,14576053,-7.692307692307686,EM1,138633
2010-10-26,EMETALS LIMITED,Not Applic,False,10200000,-14.285714285714286,EMT,25838020
2006-01-18,EML PAYMENTS LIMITED,Software & Services,False,239335398,-8.571428571428564,EML,3916120
2007-12-17,EMMERSON RESOURCES LIMITED,Materials,False,45755622,-6.024096385542173,ERM,9287980
1987-06-05,EMPEROR ENERGY LIMITED,Energy,False,7715399,-21.951219512195124,EMP,263825
1984-08-30,EMPIRE ENERGY GROUP LIMITED,Energy,False,143027412,0,EEG,166116
2007-02-01,EMPIRE RESOURCES LIMITED,Materials,False,8308577,0,ERL,6063607
2008-02-27,EMU NL,Materials,False,4123609,0,EMU,9687361
2008-02-27,EMU NL,Materials,False,4123609,0,EMUCA,320588464
2018-12-13,EMVISION MEDICAL DEVICES LTD,Health Care Equipment & Services,False,105267176,9.375000000000009,EMV,499563284
2020-02-12,EMYRIA LIMITED,Health Care Equipment & Services,False,55000494,-4.545454545454549,EMD,575022059
2006-03-24,ENCOUNTER RESOURCES LIMITED,Materials,False,42135094,12.00000000000001,ENR,4306773
2021-06-24,ENDEAVOUR GROUP LIMITED,Food & Staples Retailing,False,13109973724,-4.25240054869684,EDV,661673805
2006-03-29,ENECO REFRESH LTD,"Food, Beverage & Tobacco",False,4357734,0,ERG,4306776
2013-10-08,ENEGEX LIMITED,Materials,False,4729649,-3.4482758620689684,ENX,68191745
2011-10-13,ENERGY ACTION LIMITED,Commercial & Professional Services,False,2348008,-2.2988505747126298,EAX,38438812
2005-09-09,ENERGY METALS LTD,Energy,False,29355664,7.142857142857129,EME,2754746
2007-01-15,ENERGY ONE LIMITED,Software & Services,False,139009151,1.0638297872340388,EOL,6195516
1980-11-19,ENERGY RESOURCES OF AUSTRALIA LIMITED,Energy,False,756733556,1.3539305178355568e-14,ERA,99947
1992-10-22,ENERGY TECHNOLOGIES LIMITED,Capital Goods,False,16336513,-1.6666666666666567,EGY,93673
1988-12-08,ENERGY WORLD CORPORATION LTD,Utilities,False,109541657,0,EWC,103366
2004-04-30,ENERO GROUP LIMITED,Media & Entertainment,False,258689843,-0.3584229390680927,EGG,228423
2006-12-14,ENGENCO LIMITED,Capital Goods,False,130994856,-9.78260869565217,EGN,6087208
2007-04-13,ENOVA MINING LIMITED,Materials,False,5082081,-7.142857142857137,ENV,6926310
2011-07-01,ENRG ELEMENTS LTD,Materials,False,22272044,0,EEL,34566321
2011-09-23,ENSURANCE LTD,Insurance,False,21175835,2.1739130434782625,ENA,36099305
2007-06-20,ENTERPRISE METALS LIMITED,Materials,False,5876826,0,ENT,7133298
1986-02-05,ENVIRONMENTAL CLEAN TECHNOLOGIES LIMITED.,Commercial & Professional Services,False,24027523,-11.764705882352951,ECT,101874
1981-02-12,ENVIRONMENTAL GROUP LIMITED (THE),Capital Goods,False,61307101,0,EGL,96660
2008-02-11,ENVIROSUITE LIMITED,Software & Services,False,151097270,-4.0000000000000036,EVS,9335900
2021-05-12,EP&T GLOBAL LIMITED,Software & Services,False,12521574,8.333333333333341,EPX,650668031
2017-05-04,EPSILON HEALTHCARE LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,7121224,17.39130434782609,EPN,406187694
2006-06-06,EQ RESOURCES LIMITED,Materials,False,67209347,2.0833333333333353,EQR,4721928
1985-08-06,EQT HOLDINGS LIMITED,Diversified Financials,False,649505300,-1.9607843137254901,EQT,99893
1987-05-14,EQUATORIAL RESOURCES LIMITED,Materials,False,20151256,0,EQX,99925
2021-10-13,EQUINOX RESOURCES LIMITED.,Materials,False,11937500,0,EQN,678565549
2022-05-03,EQUITY STORY GROUP LTD,Diversified Financials,True,5884641,0,EQS,706546201
1995-12-12,EQUUS MINING LIMITED,Materials,False,12144077,-7.142857142857149,EQE,75648
2020-09-18,EROAD LIMITED,Technology Hardware & Equipment,False,134616426,-11.811023622047237,ERD,614972201
2020-12-14,ERRAWARRA RESOURCES LTD,Materials,False,10890720,-7.692307692307699,ERW,629910222
2003-12-04,ESSENTIAL METALS LIMITED,Materials,False,146533982,4.807692307692312,ESS,229539
2014-12-05,ESTIA HEALTH LIMITED,Health Care Equipment & Services,False,541184199,8.000000000000007,EHE,81389049
2012-05-09,ESTRELLA RESOURCES LIMITED,Materials,False,15513387,0,ESR,44939793
2012-09-07,ETHERSTACK PLC,Software & Services,False,62091763,-4.166666666666659,ESK,49750255
1989-12-07,EUMUNDI GROUP LIMITED,Consumer Services,False,45117316,-4.672897196261686,EBG,94997
2004-07-01,EUREKA GROUP HOLDINGS LIMITED,Real Estate,False,127359652,-6.306306306306311,EGH,249956
2018-10-02,EURO MANGANESE INC,Materials,False,108301199,0,EMN,492642571
2010-12-02,EUROPEAN LITHIUM LIMITED,Materials,False,126021526,10.227272727272737,EUR,26556595
2012-07-19,EUROPEAN METALS HOLDINGS LIMITED,Materials,False,140462076,-2.564102564102566,EMH,48219243
1971-08-02,EUROZ HARTLEYS GROUP LIMITED,Diversified Financials,False,246621341,-0.3984063745019836,EZL,104041
1994-12-07,EV RESOURCES LTD,Materials,False,22223618,-8.000000000000007,EVR,239760
2004-04-08,EVE HEALTH GROUP LIMITED.,Diversified Financials,False,5274483,0,EVE,38688
1962-06-30,EVENT HOSPITALITY AND ENTERTAINMENT LTD,Media & Entertainment,False,2308319861,5.873715124816452,EVT,41187
2021-11-16,EVOLUTION ENERGY MINERALS LIMITED,Materials,False,50625000,-6.542056074766361,EV1,684234754
2002-08-20,EVOLUTION MINING LIMITED,Materials,False,3550558851,-0.49751243781093474,EVN,284769
1985-04-26,EVZ LIMITED,Capital Goods,False,21025535,8.333333333333341,EVZ,103324
1993-04-22,EXCELSIOR CAPITAL LTD,Capital Goods,False,57409049,3.6649214659685896,ECL,77578
2018-12-18,EXOPHARM LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,18079326,0,EX1,503240917
2015-03-27,EXPERIENCE CO LIMITED,Consumer Services,False,158340718,9.523809523809533,EXP,86313930
2021-03-03,EZZ LIFE SCIENCE HOLDINGS LIMITED,Retailing,False,12828000,-6.250000000000005,EZZ,636270707
2021-12-22,FALCON METALS LTD,Materials,False,34515000,2.500000000000002,FAL,689419649
2016-08-29,FAMILY ZONE CYBER SAFETY LIMITED,Software & Services,False,282325522,8.771929824561411,FZO,360895068
2022-03-28,FAR EAST GOLD LTD,Materials,False,146756128,-6.474820143884882,FEG,692716779
1986-01-23,FAR LIMITED,Energy,False,79606354,0.6172839506172845,FAR,667365097
1997-12-19,FARM PRIDE FOODS LIMITED,"Food, Beverage & Tobacco",False,6069819,-17.85714285714286,FRM,112378
2017-03-22,FAT PROPHETS GLOBAL CONTRARIAN FUND LTD,Not Applic,False,27370864,6.024096385542174,FPC,403332327
2017-10-10,FAT PROPHETS GLOBAL PROPERTY FUND,Not Applic,False,17539317,1.3157894736842117,FPP,431390393
1995-11-23,FATFISH GROUP LIMITED,Diversified Financials,False,21758727,9.523809523809517,FFG,53697
2001-02-08,FBR LTD,Capital Goods,False,141745166,-3.8461538461538365,FBR,302385793
2022-01-31,FELIX GOLD LIMITED,Materials,False,24034516,0,FXG,693812293
2021-01-12,FELIX GROUP HOLDINGS LTD,Software & Services,False,20373563,-20,FLX,632385316
2008-08-04,FENIX RESOURCES LTD,Materials,False,143009910,-4.0000000000000036,FEX,9448866
2013-09-02,FERTOZ LIMITED,Materials,False,47360275,-5.263157894736847,FTZ,67173638
1987-01-15,FFI HOLDINGS LIMITED,"Food, Beverage & Tobacco",False,45085938,-4.772727272727272,FFI,106371
2015-02-09,FIDUCIAN GROUP LIMITED,Diversified Financials,False,204604550,13.33333333333333,FID,84409438
2005-04-26,FIELD SOLUTIONS HOLDINGS LIMITED,Telecommunication Services,False,80192869,4.99999999999999,FSG,1682787
2018-12-20,FIJI KAVA LIMITED,Household & Personal Products,False,5290365,-5.000000000000004,FIJ,507293316
1989-11-02,FIN RESOURCES LIMITED,Materials,False,13427515,25.000000000000004,FIN,200633
1994-08-05,FINBAR GROUP LIMITED,Real Estate,False,185043737,-3.284671532846726,FRI,112341
2022-04-08,FINDER ENERGY HOLDINGS LIMITED,Energy,False,15750000,-19.999999999999996,FDR,711953404
2001-08-08,FINDI LIMITED,Software & Services,False,13897625,2.222222222222224,FND,591676895
2019-08-16,FINEOS CORPORATION HOLDINGS PLC,Software & Services,False,469646453,-7.166123778501621,FCL,547895834
2006-12-21,FINEXIA FINANCIAL GROUP LIMITED,Diversified Financials,False,9726426,21.666666666666664,FNX,25907394
2012-11-27,FINTECH CHAIN LIMITED,Software & Services,False,13015392,-20.000000000000004,FTC,52379327
2021-03-18,FIREBIRD METALS LIMITED,Materials,False,14844500,-8.69565217391305,FRB,641866182
2022-01-28,FIREBRICK PHARMA LIMITED,"Pharmaceuticals, Biotechnology & Life Sciences",False,44839114,0,FRE,695545068
2006-12-06,FIREFINCH LIMITED,Materials,False,N/A,0,FFX,5933270
2022-04-13,FIRETAIL RESOURCES LIMITED,Materials,False,15015000,0,FTL,712719413
1970-01-01,FIRST AU LIMITED,Materials,False,3725644,0,FAU,228779
1994-08-08,FIRST GRAPHENE LIMITED,Materials,False,63369365,0,FGR,270431
2011-05-11,FIRSTWAVE CLOUD TECHNOLOGY LIMITED,Software & Services,False,88104758,23.595505617977537,FCT,31830469
2001-11-21,FISHER & PAYKEL HEALTHCARE CORPORATION LIMITED,Health Care Equipment & Services,False,9930421773,-2.099886492622026,FPH,109555
1998-03-04,FITZROY RIVER CORPORATION LTD,Energy,False,13494281,0,FZR,176113
2000-12-20,FLAGSHIP INVESTMENTS LIMITED,Not Applic,False,43957347,0,FSI,285627
1987-04-15,FLEETWOOD LIMITED,Consumer Durables & Apparel,False,158398093,-0.5813953488372098,FWD,113937
2001-03-26,FLETCHER BUILDING LIMITED,Materials,False,3469189983,-0.4376367614879751,FBU,104967
2015-06-16,FLEXIROAM LIMITED,Telecommunication Services,False,23108878,-5.263157894736828,FRX,87173504
1995-12-01,FLIGHT CENTRE TRAVEL GROUP LIMITED,Consumer Services,False,3171470785,6.102362204724419,FLT,108040
2002-02-20,FLINDERS MINES LIMITED,Materials,False,89489746,-15.789473684210522,FMS,105672
2007-12-18,FLUENCE CORPORATION LIMITED,Capital Goods,False,120352496,-5.4054054054053955,FLC,9678116
2021-06-17,FLYNN GOLD LIMITED,Materials,False,9983741,9.523809523809533,FG1,653017028
