api_uri,at_large,contact_form,cook_pvi,crp_id,cspan_id,date_of_birth,district,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,geoid,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,middle_name,missed_votes,ocd_id,office,party,phone,rss_url,seniority,short_title,state,suffix,title,total_present,total_votes,twitter_account,url,votesmart_id,youtube_account
https://api.propublica.org/congress/v1/members/D000327.json,False,,,,8131,1940-12-16,6,,,,,Norman,M,5306,,400109,14413,D000327,,False,Dicks,2016-05-03 15:22:16 -0400,,D.,,ocd-division/country:us/state:wa/cd:6,,D,,,14,Rep.,WA,,Representative,,,RepNormDicks,,,RepNormDicks
https://api.propublica.org/congress/v1/members/D000355.json,False,,,,470,1926-07-08,16,,johndingell,,,John,M,2616,/m/0226cw,400110,2605,D000355,,False,Dingell,2016-06-14 16:30:49 -0400,,D.,,ocd-division/country:us/state:mi/cd:16,,D,,,36,Rep.,MI,,Representative,,,John_Dingell,http://dingell.house.gov,,
https://api.propublica.org/congress/v1/members/D000373.json,False,,,,,1934-08-08,28,,,,,Julian,M,0628,,400580,14620,D000373,,False,Dixon,2013-04-12 20:12:00 -0400,,C.,,ocd-division/country:us/state:ca/cd:28,,D,,,12,Rep.,CA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000416.json,False,,,,,1946-03-02,11,,,,,Brian,,2511,,403529,14621,D000416,,False,Donnelly,2013-04-12 20:11:55 -0400,,Joseph,,ocd-division/country:us/state:ma/cd:11,,D,,,12,Rep.,MA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000432.json,True,,,,2318,1942-05-14,At-Large,,,,,Byron,M,3800,/m/021fyn,300037,14812,D000432,,False,Dorgan,2016-06-14 16:30:50 -0400,,L.,,ocd-division/country:us/state:nd/cd:1,,D,,,10,Rep.,ND,,Representative,,,,,,senatordorgan
https://api.propublica.org/congress/v1/members/D000435.json,False,,,,,1933-04-03,38,,,,,Robert,M,0638,,403545,14414,D000435,,False,Dornan,2013-04-12 20:11:58 -0400,,K.,,ocd-division/country:us/state:ca/cd:38,,R,,,12,Rep.,CA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000451.json,False,,,,,1942-12-02,2,,,,,Charles,M,3302,,403561,15602,D000451,,False,Douglas,2013-04-12 20:11:54 -0400,,Gywnne,,ocd-division/country:us/state:nh/cd:2,,R,,,2,Rep.,NH,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000471.json,False,,,,,1949-01-28,2,,,,,Thomas,M,3602,,403581,14214,D000471,,False,Downey,2013-04-12 20:11:55 -0400,,Joseph,,ocd-division/country:us/state:ny/cd:2,,D,,,16,Rep.,NY,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000492.json,False,,,,,1952-07-05,33,,,,,David,M,0633,/m/024thx,400115,14813,D000492,,False,Dreier,2016-06-14 16:30:51 -0400,,,,ocd-division/country:us/state:ca/cd:33,,R,,,10,Rep.,CA,,Representative,,,,,,RepDavidDreier
https://api.propublica.org/congress/v1/members/D000533.json,False,,,N00003209,6114,1947-07-21,2,,CongressmanDuncan,,,John,M,4702,/m/0450rl,400116,15455,D000533,,False,Duncan,2018-03-07 08:14:28 -0500,,J.,,ocd-division/country:us/state:tn/cd:2,,R,,,4,Rep.,TN,Jr.,Representative,,,RepJohnDuncanJr,https://duncan.house.gov,27069,RepJohnDuncan
https://api.propublica.org/congress/v1/members/D000563.json,False,,,N00004981,6741,1944-11-21,20,,SenatorDurbin,,,Richard,M,1720,/m/01xcd1,300038,15021,D000563,,False,Durbin,2019-11-18 02:30:23 -0500,,J.,,ocd-division/country:us/state:il/cd:20,,D,,,8,Rep.,IL,,Representative,,,SenatorDurbin,https://www.durbin.senate.gov,26847,SenatorDurbin
https://api.propublica.org/congress/v1/members/D000586.json,False,,,,,1921-01-24,6,,,,,Bernard,,3406,,403689,14815,D000586,,False,Dwyer,2013-04-12 20:11:55 -0400,,James,,ocd-division/country:us/state:nj/cd:6,,D,,,10,Rep.,NJ,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000592.json,False,,,,,1926-05-12,31,,,,,Mervyn,,0631,,403695,14816,D000592,,False,Dymally,2013-04-12 20:11:55 -0400,,Malcolm,,ocd-division/country:us/state:ca/cd:31,,D,,,10,Rep.,CA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000593.json,False,,,,,1948-11-15,1,,,,,Royden,,2401,,403696,14817,D000593,,False,Dyson,2013-04-12 20:11:54 -0400,,Patrick,,ocd-division/country:us/state:md/cd:1,,D,,,10,Rep.,MD,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000013.json,False,,,,,1933-01-31,3,,,,,Joseph,M,2503,,403709,14216,E000013,,False,Early,2013-04-12 20:11:55 -0400,,Daniel,,ocd-division/country:us/state:ma/cd:3,,D,,,16,Rep.,MA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000031.json,False,,,,,1950-04-06,11,,,,,Dennis,,3911,,403726,14818,E000031,,False,Eckart,2013-04-12 20:11:55 -0400,,Edward,,ocd-division/country:us/state:oh/cd:11,,D,,,10,Rep.,OH,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000064.json,False,,,,,1915-01-06,10,,,,,Don,M,0610,,403776,10583,E000064,,False,Edwards,2013-04-12 20:11:57 -0400,,,,ocd-division/country:us/state:ca/cd:10,,D,,,28,Rep.,CA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000077.json,False,,,,,1937-07-12,5,,,,,Marvin,,4005,,403769,14415,E000077,,False,Edwards,2013-04-12 20:11:55 -0400,,Henry,,ocd-division/country:us/state:ok/cd:5,,R,,,14,Rep.,OK,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000174.json,False,,,,,1938-01-01,8,,,,,Bill,M,2908,,403864,14819,E000174,,False,Emerson,2013-04-12 20:11:58 -0400,,,,ocd-division/country:us/state:mo/cd:8,,R,,,10,Rep.,MO,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000179.json,False,,,N00001003,6109,1947-02-18,19,,RepEliotLEngel,,,Eliot,M,3619,/m/03tt1r,400122,15603,E000179,,False,Engel,2019-11-18 02:30:21 -0500,,L.,,ocd-division/country:us/state:ny/cd:19,,D,,,2,Rep.,NY,,Representative,,,RepEliotEngel,https://engel.house.gov,26972,engel2161
https://api.propublica.org/congress/v1/members/E000184.json,False,,,,,1940-11-30,6,,,,,Glenn,M,4006,,403873,14219,E000184,,False,English,2013-04-12 20:11:57 -0400,,Lee,,ocd-division/country:us/state:ok/cd:6,,D,,,16,Rep.,OK,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000201.json,False,,,,,1938-12-09,6,,,,,Ben,,0106,,403888,15021,E000201,,False,Erdreich,2013-04-12 20:11:55 -0400,,,,ocd-division/country:us/state:al/cd:6,,D,,,8,Rep.,AL,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000218.json,False,,,,,1953-11-30,2,,,,,Mike,M,2802,,403904,15410,E000218,,False,Espy,2013-04-12 20:11:57 -0400,,,,ocd-division/country:us/state:ms/cd:2,,D,,,4,Rep.,MS,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000250.json,False,,,,,1951-08-04,17,,,,,Lane,M,1717,,400126,15022,E000250,,False,Evans,2013-04-12 20:12:02 -0400,,A.,,ocd-division/country:us/state:il/cd:17,,D,,,8,Rep.,IL,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000010.json,True,,,,6713,1943-08-15,At-Large,,617466718276952,,,Eni,M,6098,/m/01s_hc,400128,15651,F000010,,False,Faleomavaega,2016-06-14 16:31:04 -0400,,F. H.,,ocd-division/country:us/state:as/cd:79,,D,,,2,Del.,AS,,Delegate,,,EFaleomavaega,http://faleomavaega.house.gov,,
https://api.propublica.org/congress/v1/members/F000041.json,False,,,,,1917-03-09,19,,,,,Dante,,1219,,404002,3078,F000041,,False,Fascell,2013-04-12 20:11:55 -0400,,Bruno,,ocd-division/country:us/state:fl/cd:19,,D,,,36,Rep.,FL,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000046.json,True,,,,,1933-02-06,At-Large,,,,,Walter,M,1198,,404006,13060,F000046,,False,Fauntroy,2013-04-12 20:11:54 -0400,,Edward,,ocd-division/country:us/state:dc/cd:79,,D,,,20,Del.,DC,,Delegate,,,,,,
https://api.propublica.org/congress/v1/members/F000049.json,False,,,,,1929-03-25,13,,,,,Harris,M,1713,,404009,15214,F000049,,False,Fawell,2013-04-12 20:11:59 -0400,,W.,,ocd-division/country:us/state:il/cd:13,,R,,,6,Rep.,IL,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000053.json,False,,,,,1942-10-11,4,,,,,Vic,M,0604,,404013,14624,F000053,,False,Fazio,2013-04-12 20:11:59 -0400,,,,ocd-division/country:us/state:ca/cd:4,,D,,,12,Rep.,CA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000059.json,False,,,,,1947-10-22,19,,,,,Edward,M,3919,,404019,15023,F000059,,False,Feighan,2013-04-12 20:11:55 -0400,,Farrell,,ocd-division/country:us/state:oh/cd:19,,D,,,8,Rep.,OH,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000111.json,False,,,,,1952-02-03,8,,,,,Jack,M,4808,,404068,14822,F000111,,False,Fields,2013-04-12 20:11:58 -0400,,Milton,,ocd-division/country:us/state:tx/cd:8,,R,,,10,Rep.,TX,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000141.json,False,,,,,1926-06-03,21,,,,,Hamilton,M,3621,,404097,12013,F000141,,False,Fish,2017-11-29 06:35:52 -0500,,,,ocd-division/country:us/state:ny/cd:21,,R,,,22,Rep.,NY,Jr.,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000184.json,False,,,,,1945-01-30,6,,,,,Floyd,M,3606,,404139,15411,F000184,,False,Flake,2013-04-12 20:11:59 -0400,,H.,,ocd-division/country:us/state:ny/cd:6,,D,,,4,Rep.,NY,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000208.json,False,,,,,1937-08-15,5,,,,,Ronnie,,0105,,404163,14419,F000208,,False,Flippo,2013-04-12 20:11:54 -0400,,Gene,,ocd-division/country:us/state:al/cd:5,,D,,,14,Rep.,AL,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000215.json,False,,,,,1937-08-29,1,,,,,James,M,3401,,404170,14223,F000215,,False,Florio,2013-04-12 20:11:54 -0400,,Joseph,,ocd-division/country:us/state:nj/cd:1,,D,,,16,Rep.,NJ,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000235.json,False,,,,,1928-12-03,1,,,,,Tom,M,4201,,404190,14823,F000235,,False,Foglietta,2013-04-12 20:11:59 -0400,,,,ocd-division/country:us/state:pa/cd:1,,D,,,10,Rep.,PA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000239.json,False,,,,,1929-03-06,5,,,,,Thomas,M,5305,,404193,10726,F000239,,False,Foley,2013-04-12 20:11:57 -0400,,S.,,ocd-division/country:us/state:wa/cd:5,,D,,,26,Rep.,WA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000270.json,False,,,,,1927-08-06,15,,,,,William,M,2615,,404220,10727,F000270,,False,Ford,2013-04-12 20:11:57 -0400,,D.,,ocd-division/country:us/state:mi/cd:15,,D,,,26,Rep.,MI,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000261.json,False,,,,,1945-05-20,9,,,,,Harold,M,4709,,404213,14224,F000261,,False,Ford,2013-04-12 20:11:58 -0400,,E.,,ocd-division/country:us/state:tn/cd:9,,D,,,16,Rep.,TN,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000339.json,False,,,,,1940-03-31,4,,,,,Barney,M,2504,/m/0d0lx0,400140,14824,F000339,,False,Frank,2016-06-14 16:31:06 -0400,,,,ocd-division/country:us/state:ma/cd:4,,D,,,10,Rep.,MA,,Representative,,,,,,barneyfrank
https://api.propublica.org/congress/v1/members/F000380.json,False,,,,,1928-07-31,3,,,,,William,M,2703,,404325,13015,F000380,,False,Frenzel,2013-04-12 20:11:54 -0400,,Eldridge,,ocd-division/country:us/state:mn/cd:3,,R,,,20,Rep.,MN,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000392.json,False,,,,,1942-01-01,24,,,,,Martin,M,4824,,400143,14626,F000392,,False,Frost,2013-04-12 20:12:01 -0400,,,,ocd-division/country:us/state:tx/cd:24,,D,,,12,Rep.,TX,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000435.json,True,,,,,1941-01-12,At-Large,,,,,Jaime,M,7298,,404376,15262,F000435,,False,Fuster,2013-04-12 20:11:55 -0400,,B.,,ocd-division/country:us/state:pr/cd:80,,D,,,6,R.C.,PR,,Resident Commissioner,,,,,,
https://api.propublica.org/congress/v1/members/G000021.json,False,,,,6712,1944-03-07,21,,,,,Elton,M,0621,/m/024tft,400144,15412,G000021,,False,Gallegly,2016-06-14 16:31:11 -0400,,,,ocd-division/country:us/state:ca/cd:21,,R,,,4,Rep.,CA,,Representative,,,eltongallegly24,,,
https://api.propublica.org/congress/v1/members/G000025.json,False,,,,,1935-11-23,11,,,,,Dean,M,3411,,404401,15215,G000025,,False,Gallo,2013-04-12 20:11:57 -0400,,A.,,ocd-division/country:us/state:nj/cd:11,,R,,,6,Rep.,NJ,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000047.json,False,,,,,1933-01-09,18,,,,,Robert,M,3618,,404422,14470,G000047,,False,Garcia,2013-04-12 20:11:54 -0400,,,,ocd-division/country:us/state:ny/cd:18,,D,,,14,Rep.,NY,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000105.json,False,,,,,1926-07-03,20,,,,,Joseph,M,4220,,404477,11067,G000105,,False,Gaydos,2013-04-12 20:11:55 -0400,,Matthew,,ocd-division/country:us/state:pa/cd:20,,D,,,24,Rep.,PA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000120.json,False,,,,,1948-05-20,2,,,,,Sam,M,0902,,400585,14825,G000120,,False,Gejdenson,2013-04-12 20:12:00 -0400,,,,ocd-division/country:us/state:ct/cd:2,,D,,,10,Rep.,CT,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000121.json,False,,,,,1930-04-14,17,,,,,George,M,4217,,400544,15025,G000121,,False,Gekas,2013-04-12 20:12:00 -0400,,W.,,ocd-division/country:us/state:pa/cd:17,,R,,,8,Rep.,PA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000132.json,False,,,,,1941-01-31,3,,,,,Richard,M,2903,,400146,14421,G000132,,False,Gephardt,2013-04-12 20:12:01 -0400,,Andrew,,ocd-division/country:us/state:mo/cd:3,,D,,,14,Rep.,MO,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000134.json,False,,,,,1952-01-29,12,,,,,Pete,M,4812,,404503,15639,G000134,,False,Geren,2013-04-12 20:11:58 -0400,,,,ocd-division/country:us/state:tx/cd:12,,D,,,2,Rep.,TX,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000153.json,False,,,,,1920-01-20,7,,,,,Sam,M,1207,,404520,10588,G000153,,False,Gibbons,2013-04-12 20:11:58 -0400,,,,ocd-division/country:us/state:fl/cd:7,,D,,,28,Rep.,FL,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000210.json,False,,,,,1939-02-01,5,,,,,Paul,M,3905,,400150,15606,G000210,,False,Gillmor,2013-04-12 20:12:03 -0400,,E.,,ocd-division/country:us/state:oh/cd:5,,R,,,2,Rep.,OH,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000212.json,False,,,,,1922-12-06,22,,,,,Benjamin,M,3622,,400536,14015,G000212,,False,Gilman,2013-04-12 20:12:00 -0400,,A.,,ocd-division/country:us/state:ny/cd:22,,R,,,18,Rep.,NY,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000225.json,False,,,,,1943-06-17,6,,,,,Newt,M,1306,,404587,14627,G000225,,False,Gingrich,2013-04-12 20:11:59 -0400,,,,ocd-division/country:us/state:ga/cd:6,,R,,,12,Rep.,GA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000240.json,False,,,,,1944-11-24,4,,,,,Dan,M,2004,,404602,14422,G000240,,False,Glickman,2013-04-12 20:11:57 -0400,,,,ocd-division/country:us/state:ks/cd:4,,D,,,14,Rep.,KS,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000272.json,False,,,,,1916-05-03,20,,,,,Henry,M,4820,,404634,10520,G000272,,False,Gonzalez,2013-04-12 20:11:59 -0400,,B.,,ocd-division/country:us/state:tx/cd:20,,D,,,30,Rep.,TX,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000291.json,False,,,,,1927-12-05,19,,,,,William,M,4219,,400586,14288,G000291,,False,Goodling,2013-04-12 20:12:00 -0400,,F.,,ocd-division/country:us/state:pa/cd:19,,R,,,16,Rep.,PA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000309.json,False,,,,5452,1949-01-24,6,,,,,Bart,M,4706,/m/03tm06,400155,15216,G000309,,False,Gordon,2016-06-14 16:31:11 -0400,,,,ocd-division/country:us/state:tn/cd:6,,D,,,6,Rep.,TN,,Representative,,,,,,repbartgordon
https://api.propublica.org/congress/v1/members/G000336.json,False,,,,,1938-11-26,13,,,,,Porter,M,1213,,400156,15607,G000336,,False,Goss,2013-04-12 20:12:01 -0400,,J.,,ocd-division/country:us/state:fl/cd:13,,R,,,2,Rep.,FL,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000349.json,False,,,,,1928-12-28,2,,,,,Willis,M,3902,,404705,14225,G000349,,False,Gradison,2017-11-29 06:35:53 -0500,,D.,,ocd-division/country:us/state:oh/cd:2,,R,,,16,Rep.,OH,Jr.,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000371.json,False,,,,,1948-06-29,6,,,,,Fred,M,1906,,404723,15413,G000371,,False,Grandy,2013-04-12 20:11:57 -0400,,,,ocd-division/country:us/state:ia/cd:6,,R,,,4,Rep.,IA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000382.json,False,,,,,1943-09-21,2,,,,,James,M,1202,,404733,15414,G000382,,False,Grant,2013-04-12 20:11:54 -0400,,William,,ocd-division/country:us/state:fl/cd:2,,D,,,4,Rep.,FL,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000382.json,False,,,,,1943-09-21,2,,,,,James,M,1202,,404733,15414,G000382,,False,Grant,2013-04-12 20:11:54 -0400,,William,,ocd-division/country:us/state:fl/cd:2,,R,,,4,Rep.,FL,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000402.json,False,,,,,1941-08-20,2,,,,,William,M,4202,,404752,14629,G000402,,False,Gray,2013-04-12 20:11:55 -0400,,Herbert,,ocd-division/country:us/state:pa/cd:2,,D,,,12,Rep.,PA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000417.json,False,,,,,1929-10-16,15,,,,,Sedgwick,,3615,,404765,14471,G000417,,False,Green,2013-04-12 20:11:55 -0400,,William,,ocd-division/country:us/state:ny/cd:15,,R,,,14,Rep.,NY,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000511.json,False,,,,,1924-08-20,14,,,,,Frank,M,3414,,404856,14631,G000511,,False,Guarini,2013-04-12 20:11:55 -0400,,Joseph,,ocd-division/country:us/state:nj/cd:14,,D,,,12,Rep.,NJ,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000524.json,False,,,,,1951-05-10,3,,,,,Steve,M,5503,,404869,14827,G000524,,False,Gunderson,2013-04-12 20:11:58 -0400,,,,ocd-division/country:us/state:wi/cd:3,,R,,,10,Rep.,WI,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000074.json,False,,,,,1942-01-16,3,,,,,Tony,M,3903,,400538,14632,H000074,,False,Hall,2013-04-12 20:12:00 -0400,,P.,,ocd-division/country:us/state:oh/cd:3,,D,,,12,Rep.,OH,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000067.json,False,,,,7354,1923-05-03,4,,6311458773,,,Ralph,M,4804,/m/026cww,400165,94828,H000067,,False,Hall,2016-06-14 16:31:21 -0400,,M.,,ocd-division/country:us/state:tx/cd:4,,D,,,10,Rep.,TX,,Representative,,,RalphHallPress,http://ralphhall.house.gov,,
https://api.propublica.org/congress/v1/members/H000114.json,False,,,,,1931-04-20,9,,,,,Lee,M,1809,,404996,10732,H000114,,False,Hamilton,2013-04-12 20:11:59 -0400,,H.,,ocd-division/country:us/state:in/cd:9,,D,,,26,Rep.,IN,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000124.json,False,,,,,1922-05-04,3,,,,,John,M,0503,,405006,11020,H000124,,False,Hammerschmidt,2013-04-12 20:11:55 -0400,,Paul,,ocd-division/country:us/state:ar/cd:3,,R,,,24,Rep.,AR,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000151.json,False,,,,,1929-09-14,7,,,,,Melton,M,2907,,405033,15608,H000151,,False,Hancock,2013-04-12 20:11:58 -0400,,D.,,ocd-division/country:us/state:mo/cd:7,,R,,,2,Rep.,MO,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000172.json,False,,,,,1932-08-14,1,,,,,James,M,4901,,400552,14829,H000172,,False,Hansen,2013-04-12 20:12:01 -0400,,V.,,ocd-division/country:us/state:ut/cd:1,,R,,,10,Rep.,UT,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000236.json,False,,,,,1940-06-29,7,,,,,Claude,,0107,,405114,15415,H000236,,False,Harris,2013-04-12 20:11:55 -0400,,,,ocd-division/country:us/state:al/cd:7,,D,,,4,Rep.,AL,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000323.json,False,,,,,1942-01-02,14,,,,,J. Dennis,M,1714,,400169,15416,H000323,,False,Hastert,2013-04-12 20:12:03 -0400,,,,ocd-division/country:us/state:il/cd:14,,R,,,4,Rep.,IL,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000340.json,False,,,,,1939-07-01,2,,,,,Charles,M,1302,,405209,14831,H000340,,False,Hatcher,2013-04-12 20:11:55 -0400,,Floyd,,ocd-division/country:us/state:ga/cd:2,,D,,,10,Rep.,GA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000367.json,False,,,,,1907-08-31,29,,,,,Augustus,M,0629,,405236,10595,H000367,,False,Hawkins,2013-04-12 20:11:54 -0400,,Freeman,,ocd-division/country:us/state:ca/cd:29,,D,,,28,Rep.,CA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000388.json,False,,,,,1918-02-17,1,,,,,Charles,M,1701,,405256,15083,H000388,,False,Hayes,2013-04-12 20:11:56 -0400,,Arthur,,ocd-division/country:us/state:il/cd:1,,D,,,8,Rep.,IL,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000390.json,False,,,,,1946-12-21,7,,,,,James,M,2207,,405258,15417,H000390,,False,Hayes,2013-04-12 20:11:58 -0400,,A.,,ocd-division/country:us/state:la/cd:7,,D,,,4,Rep.,LA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000444.json,False,,,,,1935-04-18,5,,,,,Joel,M,0805,,400174,15418,H000444,,False,Hefley,2013-04-12 20:12:02 -0400,,,,ocd-division/country:us/state:co/cd:5,,R,,,4,Rep.,CO,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000448.json,False,,,,,1930-04-11,8,,,,,Bill,M,3708,,405313,14233,H000448,,False,Hefner,2013-04-12 20:11:59 -0400,,,,ocd-division/country:us/state:nc/cd:8,,D,,,16,Rep.,NC,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000514.json,False,,,,,1942-07-09,5,,,,,Paul,M,2605,,405377,15219,H000514,,False,Henry,2013-04-12 20:11:57 -0400,,B.,,ocd-division/country:us/state:mi/cd:5,,R,,,6,Rep.,MI,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000528.json,False,,,,12557,1945-05-20,2,,,,,Wally,M,0602,,400176,15419,H000528,,False,Herger,2016-05-03 15:22:17 -0400,,,,ocd-division/country:us/state:ca/cd:2,,R,,,4,Rep.,CA,,Representative,,,,,,RepWallyHerger
https://api.propublica.org/congress/v1/members/H000547.json,False,,,,,1948-12-07,14,,,,,Dennis,,2614,,405409,14833,H000547,,False,Hertel,2013-04-12 20:11:56 -0400,,Mark,,ocd-division/country:us/state:mi/cd:14,,D,,,10,Rep.,MI,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000586.json,False,,,,,1953-04-24,3,,,,,John,M,1803,,405448,14834,H000586,,False,Hiler,2013-04-12 20:11:54 -0400,,Patrick,,ocd-division/country:us/state:in/cd:3,,R,,,10,Rep.,IN,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000652.json,False,,,,,1941-11-17,2,,,,,Peter,M,3102,,405507,15609,H000652,,False,Hoagland,2013-04-12 20:11:57 -0400,,D.,,ocd-division/country:us/state:ne/cd:2,,D,,,2,Rep.,NE,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000670.json,False,,,,,1938-09-20,1,,,,,George,M,3601,,405524,15420,H000670,,False,Hochbrueckner,2013-04-12 20:11:57 -0400,,J.,,ocd-division/country:us/state:ny/cd:1,,D,,,4,Rep.,NY,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000729.json,False,,,,,1943-11-28,8,,,,,Clyde,,2208,,405580,15421,H000729,,False,Holloway,2013-04-12 20:11:56 -0400,,Cecil,,ocd-division/country:us/state:la/cd:8,,R,,,4,Rep.,LA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000776.json,False,,,,,1933-10-25,6,,,,,Larry,,2106,,405626,14635,H000776,,False,Hopkins,2013-04-12 20:11:56 -0400,,Jones,,ocd-division/country:us/state:ky/cd:6,,R,,,12,Rep.,KY,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000797.json,False,,,,,1919-12-12,29,,,,,Frank,M,3629,,405646,10596,H000797,,False,Horton,2013-04-12 20:11:56 -0400,,Jefferson,,ocd-division/country:us/state:ny/cd:29,,R,,,28,Rep.,NY,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000814.json,False,,,,,1926-08-07,34,,,,,Amory,M,3634,,400188,15422,H000814,,False,Houghton,2013-04-12 20:12:01 -0400,,,,ocd-division/country:us/state:ny/cd:34,,R,,,4,Rep.,NY,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000874.json,False,,,N00001821,1919,1939-06-14,5,,WhipHoyer,,,Steny,M,2405,/m/025k5p,400189,14873,H000874,,False,Hoyer,2021-03-02 02:35:38 -0500,,H.,,ocd-division/country:us/state:md/cd:5,,D,,,10,Rep.,MD,,Representative,,,LeaderHoyer,https://hoyer.house.gov,26890,LeaderHoyer
https://api.propublica.org/congress/v1/members/H000878.json,False,,,,,1937-07-07,1,,,,,Carroll,,2101,,405724,14237,H000878,,False,Hubbard,2013-04-12 20:11:56 -0400,,,,ocd-division/country:us/state:ky/cd:1,,D,,,16,Rep.,KY,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000901.json,False,,,,,1941-07-19,5,,,,,Thomas,M,2205,,405747,14427,H000901,,False,Huckaby,2013-04-12 20:11:56 -0400,,Jerald,,ocd-division/country:us/state:la/cd:5,,D,,,14,Rep.,LA,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000930.json,False,,,,,1932-10-17,2,,,,,William,M,3402,,405775,14238,H000930,,False,Hughes,2013-04-12 20:11:57 -0400,,J.,,ocd-division/country:us/state:nj/cd:2,,D,,,16,Rep.,NJ,,Representative,,,,,,
