bourse_en,bourse_vi,created,data_index_id,foreign_ownership,fund_id,id,market_value,modified,per_nav,sector_en,sector_vi,shares,stock
HOSE,HOSE,2021-06-30 00:00:00,3822,0.00,2,5220,0.00,2021-07-09 13:20:53,4.80,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2021-06-30 00:00:00,3822,0.00,2,5221,0.00,2021-07-09 13:20:53,4.70,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2021-06-30 00:00:00,3822,0.00,2,5222,0.00,2021-07-09 13:20:53,4.60,Software & Services,Phần Mềm & Dịch Vụ Phần Mềm,0,FPT
HOSE,HOSE,2021-06-30 00:00:00,3822,0.00,2,5223,0.00,2021-07-09 13:20:53,4.50,Retailing,Bán Lẻ,0,PNJ
HOSE,HOSE,2021-06-30 00:00:00,3822,0.00,2,5224,0.00,2021-07-09 13:20:53,4.40,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2021-06-30 00:00:00,3822,0.00,2,5225,0.00,2021-07-09 13:20:53,4.40,Real Estate,Bất Động Sản,0,VIC
HOSE,HOSE,2021-05-31 00:00:00,3709,0.00,2,5100,0.00,2021-06-07 07:15:13,15.10,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2021-05-31 00:00:00,3709,0.00,2,5101,0.00,2021-06-07 07:15:13,6.30,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2021-05-31 00:00:00,3709,0.00,2,5102,0.00,2021-06-07 07:15:13,5.50,Real Estate,Bất Động Sản,0,VIC
HOSE,HOSE,2021-05-31 00:00:00,3709,0.00,2,5103,0.00,2021-06-07 07:15:14,5.20,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2021-05-31 00:00:00,3709,0.00,2,5104,0.00,2021-06-07 07:15:14,5.00,Software & Services,Phần Mềm & Dịch Vụ Phần Mềm,0,FPT
HOSE,HOSE,2021-05-31 00:00:00,3709,0.00,2,5105,0.00,2021-06-07 07:15:14,4.90,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2021-05-31 00:00:00,3709,0.00,2,5106,0.00,2021-06-07 07:15:14,4.80,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2021-05-31 00:00:00,3709,0.00,2,5107,0.00,2021-06-07 07:15:14,4.40,Banks,Ngân Hàng,0,MBB
HOSE,HOSE,2021-05-31 00:00:00,3709,0.00,2,5108,0.00,2021-06-07 07:15:14,4.30,Real Estate,Bất Động Sản,0,NVL
HOSE,HOSE,2021-05-31 00:00:00,3709,0.00,2,5109,0.00,2021-06-07 07:15:14,4.10,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2021-04-30 00:00:00,3621,0.00,2,5022,0.00,2021-05-11 04:04:00,15.50,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2021-04-30 00:00:00,3621,0.00,2,5023,0.00,2021-05-11 04:04:00,8.50,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2021-04-30 00:00:00,3621,0.00,2,5024,0.00,2021-05-11 04:04:00,7.80,Software & Services,Phần Mềm & Dịch Vụ Phần Mềm,0,FPT
HOSE,HOSE,2021-04-30 00:00:00,3621,0.00,2,5025,0.00,2021-05-11 04:04:00,7.00,Real Estate,Bất Động Sản,0,VIC
HOSE,HOSE,2021-04-30 00:00:00,3621,0.00,2,5026,0.00,2021-05-11 04:04:00,5.20,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2021-04-30 00:00:00,3621,0.00,2,5027,0.00,2021-05-11 04:04:00,4.80,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2021-04-30 00:00:00,3621,0.00,2,5028,0.00,2021-05-11 04:04:00,4.80,Real Estate,Bất Động Sản,0,NVL
HOSE,HOSE,2021-04-30 00:00:00,3621,0.00,2,5029,0.00,2021-05-11 04:04:00,4.30,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2021-04-30 00:00:00,3621,0.00,2,5030,0.00,2021-05-11 04:04:00,4.20,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2021-04-30 00:00:00,3621,0.00,2,5031,0.00,2021-05-11 04:04:00,4.20,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2021-03-31 00:00:00,3544,0.00,2,4939,0.00,2021-04-09 04:16:35,14.50,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2021-03-31 00:00:00,3544,0.00,2,4940,0.00,2021-04-09 04:16:35,9.10,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2021-03-31 00:00:00,3544,0.00,2,4941,0.00,2021-04-09 04:16:35,8.00,Software & Services,Phần Mềm & Dịch Vụ Phần Mềm,0,FPT
HOSE,HOSE,2021-03-31 00:00:00,3544,0.00,2,4942,0.00,2021-04-09 04:16:35,5.60,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2021-03-31 00:00:00,3544,0.00,2,4943,0.00,2021-04-09 04:16:35,4.70,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2021-03-31 00:00:00,3544,0.00,2,4944,0.00,2021-04-09 04:16:35,4.70,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2021-03-31 00:00:00,3544,0.00,2,4945,0.00,2021-04-09 04:16:35,4.30,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2021-03-31 00:00:00,3544,0.00,2,4946,0.00,2021-04-09 04:16:35,4.10,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2021-03-31 00:00:00,3544,0.00,2,4947,0.00,2021-04-09 04:16:35,4.00,Real Estate,Bất Động Sản,0,VIC
HOSE,HOSE,2021-03-31 00:00:00,3544,0.00,2,4948,0.00,2021-04-09 04:16:35,3.20,Real Estate,Bất Động Sản,0,KBC
HOSE,HOSE,2021-02-28 00:00:00,3438,0.00,2,4876,0.00,2021-03-09 03:17:46,14.50,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2021-02-28 00:00:00,3438,0.00,2,4877,0.00,2021-03-09 03:17:46,9.40,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2021-02-28 00:00:00,3438,0.00,2,4878,0.00,2021-03-09 03:17:46,8.30,Software & Services,Phần Mềm & Dịch Vụ Phần Mềm,0,FPT
HOSE,HOSE,2021-02-28 00:00:00,3438,0.00,2,4879,0.00,2021-03-09 03:17:46,5.70,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2021-02-28 00:00:00,3438,0.00,2,4880,0.00,2021-03-09 03:17:46,4.60,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2021-02-28 00:00:00,3438,0.00,2,4881,0.00,2021-03-09 03:17:46,4.20,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2021-02-28 00:00:00,3438,0.00,2,4882,0.00,2021-03-09 03:17:46,3.80,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2021-02-28 00:00:00,3438,0.00,2,4883,0.00,2021-03-09 03:17:46,3.70,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2021-02-28 00:00:00,3438,0.00,2,4884,0.00,2021-03-09 03:17:46,3.20,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2021-02-28 00:00:00,3438,0.00,2,4885,0.00,2021-03-09 03:17:46,3.10,Real Estate,Bất Động Sản,0,VIC
HOSE,HOSE,2021-01-31 00:00:00,3363,0.00,2,4813,0.00,2021-02-09 07:42:53,14.00,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2021-01-31 00:00:00,3363,0.00,2,4814,0.00,2021-02-09 07:42:53,10.00,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2021-01-31 00:00:00,3363,0.00,2,4815,0.00,2021-02-09 07:42:53,7.70,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2021-01-31 00:00:00,3363,0.00,2,4816,0.00,2021-02-09 07:42:53,5.90,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2021-01-31 00:00:00,3363,0.00,2,4817,0.00,2021-02-09 07:42:53,5.40,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2021-01-31 00:00:00,3363,0.00,2,4818,0.00,2021-02-09 07:42:53,4.30,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2021-01-31 00:00:00,3363,0.00,2,4819,0.00,2021-02-09 07:42:53,4.10,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2021-01-31 00:00:00,3363,0.00,2,4820,0.00,2021-02-09 07:42:53,3.20,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2021-01-31 00:00:00,3363,0.00,2,4821,0.00,2021-02-09 07:42:53,3.10,Materials,Vật Liệu,0,KSB
HOSE,HOSE,2021-01-31 00:00:00,3363,0.00,2,4822,0.00,2021-02-09 07:42:53,3.10,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2020-12-31 00:00:00,3289,0.00,2,4750,0.00,2021-01-11 08:13:31,12.80,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2020-12-31 00:00:00,3289,0.00,2,4751,0.00,2021-01-11 08:13:31,9.10,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2020-12-31 00:00:00,3289,0.00,2,4752,0.00,2021-01-11 08:13:31,7.20,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2020-12-31 00:00:00,3289,0.00,2,4753,0.00,2021-01-11 08:13:31,6.40,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2020-12-31 00:00:00,3289,0.00,2,4754,0.00,2021-01-11 08:13:31,4.70,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2020-12-31 00:00:00,3289,0.00,2,4755,0.00,2021-01-11 08:13:31,4.20,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2020-12-31 00:00:00,3289,0.00,2,4756,0.00,2021-01-11 08:13:31,4.00,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2020-12-31 00:00:00,3289,0.00,2,4757,0.00,2021-01-11 08:13:31,3.60,Materials,Vật Liệu,0,KSB
HOSE,HOSE,2020-12-31 00:00:00,3289,0.00,2,4758,0.00,2021-01-11 08:13:31,3.00,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2020-12-31 00:00:00,3289,0.00,2,4759,0.00,2021-01-11 08:13:31,2.60,Real Estate,Bất Động Sản,0,VIC
HOSE,HOSE,2020-11-30 00:00:00,3153,0.00,2,4677,0.00,2020-12-07 08:06:47,10.60,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2020-11-30 00:00:00,3153,0.00,2,4678,0.00,2020-12-07 08:06:47,10.20,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2020-11-30 00:00:00,3153,0.00,2,4679,0.00,2020-12-07 08:06:47,7.80,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2020-11-30 00:00:00,3153,0.00,2,4680,0.00,2020-12-07 08:06:47,6.90,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2020-11-30 00:00:00,3153,0.00,2,4681,0.00,2020-12-07 08:06:47,5.90,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2020-11-30 00:00:00,3153,0.00,2,4682,0.00,2020-12-07 08:06:47,4.20,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2020-11-30 00:00:00,3153,0.00,2,4683,0.00,2020-12-07 08:06:47,4.20,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2020-11-30 00:00:00,3153,0.00,2,4684,0.00,2020-12-07 08:06:47,3.80,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2020-11-30 00:00:00,3153,0.00,2,4685,0.00,2020-12-07 08:06:47,3.80,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2020-11-30 00:00:00,3153,0.00,2,4686,0.00,2020-12-07 08:06:47,3.20,Materials,Vật Liệu,0,KSB
HOSE,HOSE,2020-10-31 00:00:00,3036,0.00,2,4604,0.00,2020-11-10 03:59:13,10.10,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2020-10-31 00:00:00,3036,0.00,2,4605,0.00,2020-11-10 03:59:13,9.50,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2020-10-31 00:00:00,3036,0.00,2,4606,0.00,2020-11-10 03:59:13,9.00,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2020-10-31 00:00:00,3036,0.00,2,4607,0.00,2020-11-10 03:59:13,8.00,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2020-10-31 00:00:00,3036,0.00,2,4608,0.00,2020-11-10 03:59:13,6.20,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2020-10-31 00:00:00,3036,0.00,2,4609,0.00,2020-11-10 03:59:13,4.30,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2020-10-31 00:00:00,3036,0.00,2,4610,0.00,2020-11-10 03:59:13,4.20,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2020-10-31 00:00:00,3036,0.00,2,4611,0.00,2020-11-10 03:59:13,3.60,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2020-10-31 00:00:00,3036,0.00,2,4612,0.00,2020-11-10 03:59:13,3.60,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2020-10-31 00:00:00,3036,0.00,2,4613,0.00,2020-11-10 03:59:13,3.50,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VHC
HOSE,HOSE,2020-09-30 00:00:00,2908,0.00,2,4530,0.00,2020-10-08 03:39:05,9.60,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2020-09-30 00:00:00,2908,0.00,2,4531,0.00,2020-10-08 03:39:05,9.40,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2020-09-30 00:00:00,2908,0.00,2,4532,0.00,2020-10-08 03:39:05,7.80,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2020-09-30 00:00:00,2908,0.00,2,4533,0.00,2020-10-08 03:39:05,7.70,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2020-09-30 00:00:00,2908,0.00,2,4534,0.00,2020-10-08 03:39:05,6.60,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2020-09-30 00:00:00,2908,0.00,2,4535,0.00,2020-10-08 03:39:05,4.30,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2020-09-30 00:00:00,2908,0.00,2,4536,0.00,2020-10-08 03:39:05,3.80,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2020-09-30 00:00:00,2908,0.00,2,4537,0.00,2020-10-08 03:39:05,3.80,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2020-09-30 00:00:00,2908,0.00,2,4538,0.00,2020-10-08 03:39:05,3.70,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VHC
HOSE,HOSE,2020-09-30 00:00:00,2908,0.00,2,4539,0.00,2020-10-08 03:39:05,3.50,Materials,Vật Liệu,0,KSB
HOSE,HOSE,2020-08-31 00:00:00,2849,0.00,2,4456,0.00,2020-09-09 03:11:37,9.50,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2020-08-31 00:00:00,2849,0.00,2,4457,0.00,2020-09-09 03:11:37,9.30,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2020-08-31 00:00:00,2849,0.00,2,4458,0.00,2020-09-09 03:11:37,7.10,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2020-08-31 00:00:00,2849,0.00,2,4459,0.00,2020-09-09 03:11:37,7.00,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2020-08-31 00:00:00,2849,0.00,2,4460,0.00,2020-09-09 03:11:37,6.90,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2020-08-31 00:00:00,2849,0.00,2,4461,0.00,2020-09-09 03:11:37,4.30,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2020-08-31 00:00:00,2849,0.00,2,4462,0.00,2020-09-09 03:11:37,4.00,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2020-08-31 00:00:00,2849,0.00,2,4463,0.00,2020-09-09 03:11:37,3.90,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2020-08-31 00:00:00,2849,0.00,2,4464,0.00,2020-09-09 03:11:37,3.40,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2020-08-31 00:00:00,2849,0.00,2,4465,0.00,2020-09-09 03:11:37,3.30,Materials,Vật Liệu,0,KSB
HOSE,HOSE,2020-07-31 00:00:00,2781,0.00,2,4396,0.00,2020-08-10 03:14:38,9.50,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2020-07-31 00:00:00,2781,0.00,2,4397,0.00,2020-08-10 03:14:38,9.50,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2020-07-31 00:00:00,2781,0.00,2,4398,0.00,2020-08-10 03:14:38,7.00,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2020-07-31 00:00:00,2781,0.00,2,4399,0.00,2020-08-10 03:14:38,6.90,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2020-07-31 00:00:00,2781,0.00,2,4400,0.00,2020-08-10 03:14:38,6.20,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2020-07-31 00:00:00,2781,0.00,2,4401,0.00,2020-08-10 03:14:38,4.70,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2020-07-31 00:00:00,2781,0.00,2,4402,0.00,2020-08-10 03:14:38,4.20,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2020-07-31 00:00:00,2781,0.00,2,4403,0.00,2020-08-10 03:14:38,3.80,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2020-07-31 00:00:00,2781,0.00,2,4404,0.00,2020-08-10 03:14:38,3.20,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2020-07-31 00:00:00,2781,0.00,2,4405,0.00,2020-08-10 03:14:38,3.20,Automobiles & Components,Xe Hơi & Phụ Kiện,0,PHR
HOSE,HOSE,2020-06-30 00:00:00,2721,0.00,2,4322,0.00,2020-07-07 04:21:47,9.60,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2020-06-30 00:00:00,2721,0.00,2,4323,0.00,2020-07-07 04:21:47,9.30,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2020-06-30 00:00:00,2721,0.00,2,4324,0.00,2020-07-07 04:21:47,6.80,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2020-06-30 00:00:00,2721,0.00,2,4325,0.00,2020-07-07 04:21:47,6.80,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2020-06-30 00:00:00,2721,0.00,2,4326,0.00,2020-07-07 04:21:47,6.30,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2020-06-30 00:00:00,2721,0.00,2,4327,0.00,2020-07-07 04:21:47,4.60,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2020-06-30 00:00:00,2721,0.00,2,4328,0.00,2020-07-07 04:21:47,4.20,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2020-06-30 00:00:00,2721,0.00,2,4329,0.00,2020-07-07 04:21:47,3.90,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2020-06-30 00:00:00,2721,0.00,2,4330,0.00,2020-07-07 04:21:47,3.30,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VHC
HOSE,HOSE,2020-06-30 00:00:00,2721,0.00,2,4331,0.00,2020-07-07 04:21:47,3.10,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2020-05-31 00:00:00,2655,0.00,2,4274,0.00,2020-06-05 02:09:51,9.90,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2020-05-31 00:00:00,2655,0.00,2,4275,0.00,2020-06-05 02:09:51,9.50,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2020-05-31 00:00:00,2655,0.00,2,4276,0.00,2020-06-05 02:09:51,7.00,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2020-05-31 00:00:00,2655,0.00,2,4277,0.00,2020-06-05 02:09:51,6.90,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2020-05-31 00:00:00,2655,0.00,2,4278,0.00,2020-06-05 02:09:51,5.90,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2020-05-31 00:00:00,2655,0.00,2,4279,0.00,2020-06-05 02:09:51,4.80,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2020-05-31 00:00:00,2655,0.00,2,4280,0.00,2020-06-05 02:09:51,4.50,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2020-05-31 00:00:00,2655,0.00,2,4281,0.00,2020-06-05 02:09:51,3.40,Utilities,Tiện ích Công Cộng,0,GAS
HOSE,HOSE,2020-05-31 00:00:00,2655,0.00,2,4282,0.00,2020-06-05 02:09:51,3.20,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2020-05-31 00:00:00,2655,0.00,2,4283,0.00,2020-06-05 02:09:51,3.20,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2020-04-30 00:00:00,2581,0.00,2,4156,0.00,2020-05-08 02:52:19,9.90,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2020-04-30 00:00:00,2581,0.00,2,4157,0.00,2020-05-08 02:52:19,8.90,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2020-04-30 00:00:00,2581,0.00,2,4158,0.00,2020-05-08 02:52:19,8.10,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2020-04-30 00:00:00,2581,0.00,2,4159,0.00,2020-05-08 02:52:19,7.00,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2020-04-30 00:00:00,2581,0.00,2,4160,0.00,2020-05-08 02:52:19,4.80,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2020-04-30 00:00:00,2581,0.00,2,4161,0.00,2020-05-08 02:52:19,3.60,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2020-04-30 00:00:00,2581,0.00,2,4162,0.00,2020-05-08 02:52:19,3.20,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2020-04-30 00:00:00,2581,0.00,2,4163,0.00,2020-05-08 02:52:19,2.90,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2020-04-30 00:00:00,2581,0.00,2,4164,0.00,2020-05-08 02:52:19,2.90,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2020-04-30 00:00:00,2581,0.00,2,4165,0.00,2020-05-08 02:52:19,2.60,Banks,Ngân Hàng,0,TCB
HOSE,HOSE,2020-03-31 00:00:00,2546,0.00,2,4066,0.00,2020-04-10 07:33:45,10.00,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2020-03-31 00:00:00,2546,0.00,2,4067,0.00,2020-04-10 07:33:45,9.10,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2020-03-31 00:00:00,2546,0.00,2,4068,0.00,2020-04-10 07:33:45,7.60,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2020-03-31 00:00:00,2546,0.00,2,4069,0.00,2020-04-10 07:33:45,7.20,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2020-03-31 00:00:00,2546,0.00,2,4070,0.00,2020-04-10 07:33:45,5.40,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2020-03-31 00:00:00,2546,0.00,2,4071,0.00,2020-04-10 07:33:45,5.40,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2020-03-31 00:00:00,2546,0.00,2,4072,0.00,2020-04-10 07:33:45,3.40,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2020-03-31 00:00:00,2546,0.00,2,4073,0.00,2020-04-10 07:33:45,3.10,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2020-03-31 00:00:00,2546,0.00,2,4074,0.00,2020-04-10 07:33:45,3.00,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2020-03-31 00:00:00,2546,0.00,2,4075,0.00,2020-04-10 07:33:45,3.00,Banks,Ngân Hàng,0,CTG
HOSE,HOSE,2020-02-29 00:00:00,2495,0.00,2,3996,0.00,2020-03-06 10:20:07,9.50,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2020-02-29 00:00:00,2495,0.00,2,3997,0.00,2020-03-06 10:20:07,8.80,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2020-02-29 00:00:00,2495,0.00,2,3998,0.00,2020-03-06 10:20:07,8.20,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2020-02-29 00:00:00,2495,0.00,2,3999,0.00,2020-03-06 10:20:07,6.70,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2020-02-29 00:00:00,2495,0.00,2,4000,0.00,2020-03-06 10:20:07,6.30,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2020-02-29 00:00:00,2495,0.00,2,4001,0.00,2020-03-06 10:20:07,4.40,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2020-02-29 00:00:00,2495,0.00,2,4002,0.00,2020-03-06 10:20:07,3.80,"Food, Beverage & Tobacco","Thực Phẩm, NGK & Thuốc Lá",0,VNM
HOSE,HOSE,2020-02-29 00:00:00,2495,0.00,2,4003,0.00,2020-03-06 10:20:07,3.60,Real Estate,Bất Động Sản,0,VIC
HOSE,HOSE,2020-02-29 00:00:00,2495,0.00,2,4004,0.00,2020-03-06 10:20:07,3.50,Banks,Ngân Hàng,0,VPB
HOSE,HOSE,2020-02-29 00:00:00,2495,0.00,2,4005,0.00,2020-03-06 10:20:07,3.50,Materials,Vật Liệu,0,HPG
HOSE,HOSE,2020-01-31 00:00:00,2448,0.00,2,3903,0.00,2020-02-07 06:29:32,8.60,Banks,Ngân Hàng,0,VCB
HOSE,HOSE,2020-01-31 00:00:00,2448,0.00,2,3904,0.00,2020-02-07 06:29:32,7.30,Banks,Ngân Hàng,0,BID
HOSE,HOSE,2020-01-31 00:00:00,2448,0.00,2,3905,0.00,2020-02-07 06:29:32,7.30,Technology Hardware & Equipment,Thiết Bị và Phần Cứng Công Nghệ,0,FPT
HOSE,HOSE,2020-01-31 00:00:00,2448,0.00,2,3906,0.00,2020-02-07 06:29:32,7.00,Real Estate,Bất Động Sản,0,VHM
HOSE,HOSE,2020-01-31 00:00:00,2448,0.00,2,3907,0.00,2020-02-07 06:29:32,6.80,Retailing,Bán Lẻ,0,MWG
HOSE,HOSE,2020-01-31 00:00:00,2448,0.00,2,3908,0.00,2020-02-07 06:29:32,4.50,Consumer Durables & Apparel,Dệt May & Thiết Bị Tiêu Dùng,0,PNJ
HOSE,HOSE,2020-01-31 00:00:00,2448,0.00,2,3909,0.00,2020-02-07 06:29:32,4.20,Real Estate,Bất Động Sản,0,VIC
