api_uri,at_large,contact_form,cook_pvi,crp_id,cspan_id,date_of_birth,district,dw_nominate,facebook_account,fax,fec_candidate_id,first_name,gender,geoid,google_entity_id,govtrack_id,icpsr_id,id,ideal_point,in_office,last_name,last_updated,leadership_role,lis_id,middle_name,missed_votes,ocd_id,office,party,phone,rss_url,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,twitter_account,url,votesmart_id,youtube_account
https://api.propublica.org/congress/v1/members/D000294.json,False,,,,,1947-01-05,7,,,,,Michael,M,3907,,300033,15019,D000294,,False,DeWine,2013-04-12 20:12:00 -0400,,,,,ocd-division/country:us/state:oh/cd:7,,R,,,,2,Rep.,OH,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000326.json,False,,,,,1925-06-05,2,,,,,William,M,0102,,403446,10717,D000326,,False,Dickinson,2013-04-12 20:11:55 -0400,,,Louis,,ocd-division/country:us/state:al/cd:2,,R,,,,20,Rep.,AL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000327.json,False,,,,8131,1940-12-16,6,,,,,Norman,M,5306,,400109,14413,D000327,,False,Dicks,2016-05-03 15:22:16 -0400,,,D.,,ocd-division/country:us/state:wa/cd:6,,D,,,,8,Rep.,WA,,,Representative,,,RepNormDicks,,,RepNormDicks
https://api.propublica.org/congress/v1/members/D000355.json,False,,,,470,1926-07-08,16,,johndingell,,,John,M,2616,/m/0226cw,400110,2605,D000355,,False,Dingell,2016-06-14 16:30:49 -0400,,,D.,,ocd-division/country:us/state:mi/cd:16,,D,,,,30,Rep.,MI,,,Representative,,,John_Dingell,http://dingell.house.gov,,
https://api.propublica.org/congress/v1/members/D000373.json,False,,,,,1934-08-08,28,,,,,Julian,M,0628,,400580,14620,D000373,,False,Dixon,2013-04-12 20:12:00 -0400,,,C.,,ocd-division/country:us/state:ca/cd:28,,D,,,,6,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000416.json,False,,,,,1946-03-02,11,,,,,Brian,,2511,,403529,14621,D000416,,False,Donnelly,2013-04-12 20:11:55 -0400,,,Joseph,,ocd-division/country:us/state:ma/cd:11,,D,,,,6,Rep.,MA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000432.json,True,,,,2318,1942-05-14,At-Large,,,,,Byron,M,3800,/m/021fyn,300037,14812,D000432,,False,Dorgan,2016-06-14 16:30:50 -0400,,,L.,,ocd-division/country:us/state:nd/cd:1,,D,,,,4,Rep.,ND,,,Representative,,,,,,senatordorgan
https://api.propublica.org/congress/v1/members/D000466.json,False,,,,,1943-07-27,4,,,,,Charles,M,2804,,403576,14874,D000466,,False,Dowdy,2013-04-12 20:11:54 -0400,,,Wayne,,ocd-division/country:us/state:ms/cd:4,,D,,,,4,Rep.,MS,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000471.json,False,,,,,1949-01-28,2,,,,,Thomas,M,3602,,403581,14214,D000471,,False,Downey,2013-04-12 20:11:55 -0400,,,Joseph,,ocd-division/country:us/state:ny/cd:2,,D,,,,10,Rep.,NY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000492.json,False,,,,,1952-07-05,33,,,,,David,M,0633,/m/024thx,400115,14813,D000492,,False,Dreier,2016-06-14 16:30:51 -0400,,,,,ocd-division/country:us/state:ca/cd:33,,R,,,,4,Rep.,CA,,,Representative,,,,,,RepDavidDreier
https://api.propublica.org/congress/v1/members/D000534.json,False,,,,,1919-03-24,2,,,,,John,M,4702,,403641,10719,D000534,,False,Duncan,2013-04-12 20:11:54 -0400,,,James,,ocd-division/country:us/state:tn/cd:2,,R,,,,20,Rep.,TN,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000563.json,False,,,N00004981,6741,1944-11-21,20,,SenatorDurbin,,,Richard,M,1720,/m/01xcd1,300038,15021,D000563,,False,Durbin,2019-11-18 02:30:23 -0500,,,J.,,ocd-division/country:us/state:il/cd:20,,D,,,,2,Rep.,IL,,,Representative,,,SenatorDurbin,https://www.durbin.senate.gov,26847,SenatorDurbin
https://api.propublica.org/congress/v1/members/D000586.json,False,,,,,1921-01-24,6,,,,,Bernard,,3406,,403689,14815,D000586,,False,Dwyer,2013-04-12 20:11:55 -0400,,,James,,ocd-division/country:us/state:nj/cd:6,,D,,,,4,Rep.,NJ,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000592.json,False,,,,,1926-05-12,31,,,,,Mervyn,,0631,,403695,14816,D000592,,False,Dymally,2013-04-12 20:11:55 -0400,,,Malcolm,,ocd-division/country:us/state:ca/cd:31,,D,,,,4,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/D000593.json,False,,,,,1948-11-15,1,,,,,Royden,,2401,,403696,14817,D000593,,False,Dyson,2013-04-12 20:11:54 -0400,,,Patrick,,ocd-division/country:us/state:md/cd:1,,D,,,,4,Rep.,MD,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000013.json,False,,,,,1933-01-31,3,,,,,Joseph,M,2503,,403709,14216,E000013,,False,Early,2013-04-12 20:11:55 -0400,,,Daniel,,ocd-division/country:us/state:ma/cd:3,,D,,,,10,Rep.,MA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000031.json,False,,,,,1950-04-06,11,,,,,Dennis,,3911,,403726,14818,E000031,,False,Eckart,2013-04-12 20:11:55 -0400,,,Edward,,ocd-division/country:us/state:oh/cd:11,,D,,,,4,Rep.,OH,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000043.json,False,,,,,1943-05-29,7,,,,,Robert,M,4207,,403738,14217,E000043,,False,Edgar,2013-04-12 20:11:53 -0400,,,William,,ocd-division/country:us/state:pa/cd:7,,D,,,,10,Rep.,PA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000077.json,False,,,,,1937-07-12,5,,,,,Marvin,,4005,,403769,14415,E000077,,False,Edwards,2013-04-12 20:11:55 -0400,,,Henry,,ocd-division/country:us/state:ok/cd:5,,R,,,,8,Rep.,OK,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000064.json,False,,,,,1915-01-06,10,,,,,Don,M,0610,,403776,10583,E000064,,False,Edwards,2013-04-12 20:11:57 -0400,,,,,ocd-division/country:us/state:ca/cd:10,,D,,,,22,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000084.json,False,,,,,1928-09-20,1,,,,,William,M,0101,,403777,10721,E000084,,False,Edwards,2013-04-12 20:11:52 -0400,,,Jackson,,ocd-division/country:us/state:al/cd:1,,R,,,,20,Rep.,AL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000174.json,False,,,,,1938-01-01,8,,,,,Bill,M,2908,,403864,14819,E000174,,False,Emerson,2013-04-12 20:11:58 -0400,,,,,ocd-division/country:us/state:mo/cd:8,,R,,,,4,Rep.,MO,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000184.json,False,,,,,1940-11-30,6,,,,,Glenn,M,4006,,403873,14219,E000184,,False,English,2013-04-12 20:11:57 -0400,,,Lee,,ocd-division/country:us/state:ok/cd:6,,D,,,,10,Rep.,OK,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000201.json,False,,,,,1938-12-09,6,,,,,Ben,,0106,,403888,15021,E000201,,False,Erdreich,2013-04-12 20:11:55 -0400,,,,,ocd-division/country:us/state:al/cd:6,,D,,,,2,Rep.,AL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000204.json,False,,,,,1927-02-08,13,,,,,John,M,1713,,403891,10722,E000204,,False,Erlenborn,2013-04-12 20:11:52 -0400,,,Neal,,ocd-division/country:us/state:il/cd:13,,R,,,,20,Rep.,IL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000259.json,False,,,,,1924-05-26,3,,,,,Thomas,M,1903,,403940,14820,E000259,,False,Evans,2013-04-12 20:11:53 -0400,,,Cooper,,ocd-division/country:us/state:ia/cd:3,,R,,,,4,Rep.,IA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/E000250.json,False,,,,,1951-08-04,17,,,,,Lane,M,1717,,400126,15022,E000250,,False,Evans,2013-04-12 20:12:02 -0400,,,A.,,ocd-division/country:us/state:il/cd:17,,D,,,,2,Rep.,IL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000041.json,False,,,,,1917-03-09,19,,,,,Dante,,1219,,404002,3078,F000041,,False,Fascell,2013-04-12 20:11:55 -0400,,,Bruno,,ocd-division/country:us/state:fl/cd:19,,D,,,,30,Rep.,FL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000046.json,True,,,,,1933-02-06,At-Large,,,,,Walter,M,1198,,404006,13060,F000046,,False,Fauntroy,2013-04-12 20:11:54 -0400,,,Edward,,ocd-division/country:us/state:dc/cd:79,,D,,,,14,Del.,DC,,,Delegate,,,,,,
https://api.propublica.org/congress/v1/members/F000053.json,False,,,,,1942-10-11,4,,,,,Vic,M,0604,,404013,14624,F000053,,False,Fazio,2013-04-12 20:11:59 -0400,,,,,ocd-division/country:us/state:ca/cd:4,,D,,,,6,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000059.json,False,,,,,1947-10-22,19,,,,,Edward,M,3919,,404019,15023,F000059,,False,Feighan,2013-04-12 20:11:55 -0400,,,Farrell,,ocd-division/country:us/state:oh/cd:19,,D,,,,2,Rep.,OH,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000088.json,False,,,,,1935-08-26,9,,,,,Geraldine,F,3609,,404046,14625,F000088,,False,Ferraro,2013-04-12 20:11:52 -0400,,,Anne,,ocd-division/country:us/state:ny/cd:9,,D,,,,6,Rep.,NY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000102.json,False,,,,,1937-04-22,21,,,,,Bobbi,F,0621,,404059,14821,F000102,,False,Fiedler,2013-04-12 20:11:53 -0400,,,,,ocd-division/country:us/state:ca/cd:21,,R,,,,4,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000111.json,False,,,,,1952-02-03,8,,,,,Jack,M,4808,,404068,14822,F000111,,False,Fields,2013-04-12 20:11:58 -0400,,,Milton,,ocd-division/country:us/state:tx/cd:8,,R,,,,4,Rep.,TX,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000141.json,False,,,,,1926-06-03,21,,,,,Hamilton,M,3621,,404097,12013,F000141,,False,Fish,2017-11-29 06:35:52 -0500,,,,,ocd-division/country:us/state:ny/cd:21,,R,,,,16,Rep.,NY,,Jr.,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000208.json,False,,,,,1937-08-15,5,,,,,Ronnie,,0105,,404163,14419,F000208,,False,Flippo,2013-04-12 20:11:54 -0400,,,Gene,,ocd-division/country:us/state:al/cd:5,,D,,,,8,Rep.,AL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000215.json,False,,,,,1937-08-29,1,,,,,James,M,3401,,404170,14223,F000215,,False,Florio,2013-04-12 20:11:54 -0400,,,Joseph,,ocd-division/country:us/state:nj/cd:1,,D,,,,10,Rep.,NJ,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000235.json,False,,,,,1928-12-03,1,,,,,Tom,M,4201,,404190,14823,F000235,,False,Foglietta,2013-04-12 20:11:59 -0400,,,,,ocd-division/country:us/state:pa/cd:1,,D,,,,4,Rep.,PA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000239.json,False,,,,,1929-03-06,5,,,,,Thomas,M,5305,,404193,10726,F000239,,False,Foley,2013-04-12 20:11:57 -0400,,,S.,,ocd-division/country:us/state:wa/cd:5,,D,,,,20,Rep.,WA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000270.json,False,,,,,1927-08-06,15,,,,,William,M,2615,,404220,10727,F000270,,False,Ford,2013-04-12 20:11:57 -0400,,,D.,,ocd-division/country:us/state:mi/cd:15,,D,,,,20,Rep.,MI,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000261.json,False,,,,,1945-05-20,9,,,,,Harold,M,4709,,404213,14224,F000261,,False,Ford,2013-04-12 20:11:58 -0400,,,E.,,ocd-division/country:us/state:tn/cd:9,,D,,,,10,Rep.,TN,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000286.json,False,,,,,1916-01-17,13,,,,,Edwin,M,3413,,404236,12046,F000286,,False,Forsythe,2013-04-12 20:11:52 -0400,,,Bell,,ocd-division/country:us/state:nj/cd:13,,R,,,,16,Rep.,NJ,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000329.json,False,,,,,1940-10-06,5,,,,,Wyche,,1305,,404277,14467,F000329,,False,Fowler,2013-04-12 20:11:54 -0400,,,,,ocd-division/country:us/state:ga/cd:5,,D,,,,8,Rep.,GA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000339.json,False,,,,,1940-03-31,4,,,,,Barney,M,2504,/m/0d0lx0,400140,14824,F000339,,False,Frank,2016-06-14 16:31:06 -0400,,,,,ocd-division/country:us/state:ma/cd:4,,D,,,,4,Rep.,MA,,,Representative,,,,,,barneyfrank
https://api.propublica.org/congress/v1/members/F000347.json,False,,,,,1941-12-13,2,,,,,William,M,2802,,404295,15024,F000347,,False,Franklin,2013-04-12 20:11:53 -0400,,,Webster,,ocd-division/country:us/state:ms/cd:2,,R,,,,2,Rep.,MS,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000380.json,False,,,,,1928-07-31,3,,,,,William,M,2603,,404325,13015,F000380,,False,Frenzel,2013-04-12 20:11:54 -0400,,,Eldridge,,ocd-division/country:us/state:mi/cd:3,,R,,,,14,Rep.,MI,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000380.json,False,,,,,1928-07-31,3,,,,,William,M,2703,,404325,13015,F000380,,False,Frenzel,2013-04-12 20:11:54 -0400,,,Eldridge,,ocd-division/country:us/state:mn/cd:3,,R,,,,14,Rep.,MN,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000392.json,False,,,,,1942-01-01,24,,,,,Martin,M,4824,,400143,14626,F000392,,False,Frost,2013-04-12 20:12:01 -0400,,,,,ocd-division/country:us/state:tx/cd:24,,D,,,,6,Rep.,TX,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/F000430.json,False,,,,,1933-08-20,2,,,,,Don,,1202,,404371,10587,F000430,,False,Fuqua,2013-04-12 20:11:53 -0400,,,,,ocd-division/country:us/state:fl/cd:2,,D,,,,22,Rep.,FL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000047.json,False,,,,,1933-01-09,18,,,,,Robert,M,3618,,404422,14470,G000047,,False,Garcia,2013-04-12 20:11:54 -0400,,,,,ocd-division/country:us/state:ny/cd:18,,D,,,,8,Rep.,NY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000105.json,False,,,,,1926-07-03,20,,,,,Joseph,M,4220,,404477,11067,G000105,,False,Gaydos,2013-04-12 20:11:55 -0400,,,Matthew,,ocd-division/country:us/state:pa/cd:20,,D,,,,18,Rep.,PA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000120.json,False,,,,,1948-05-20,2,,,,,Sam,M,0902,,400585,14825,G000120,,False,Gejdenson,2013-04-12 20:12:00 -0400,,,,,ocd-division/country:us/state:ct/cd:2,,D,,,,4,Rep.,CT,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000121.json,False,,,,,1930-04-14,17,,,,,George,M,4217,,400544,15025,G000121,,False,Gekas,2013-04-12 20:12:00 -0400,,,W.,,ocd-division/country:us/state:pa/cd:17,,R,,,,2,Rep.,PA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000132.json,False,,,,,1941-01-31,3,,,,,Richard,M,2903,,400146,14421,G000132,,False,Gephardt,2013-04-12 20:12:01 -0400,,,Andrew,,ocd-division/country:us/state:mo/cd:3,,D,,,,8,Rep.,MO,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000153.json,False,,,,,1920-01-20,7,,,,,Sam,M,1207,,404520,10588,G000153,,False,Gibbons,2013-04-12 20:11:58 -0400,,,,,ocd-division/country:us/state:fl/cd:7,,D,,,,22,Rep.,FL,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000212.json,False,,,,,1922-12-06,22,,,,,Benjamin,M,3622,,400536,14015,G000212,,False,Gilman,2013-04-12 20:12:00 -0400,,,A.,,ocd-division/country:us/state:ny/cd:22,,R,,,,12,Rep.,NY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000225.json,False,,,,,1943-06-17,6,,,,,Newt,M,1306,,404587,14627,G000225,,False,Gingrich,2013-04-12 20:11:59 -0400,,,,,ocd-division/country:us/state:ga/cd:6,,R,,,,6,Rep.,GA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000240.json,False,,,,,1944-11-24,4,,,,,Dan,M,2004,,404602,14422,G000240,,False,Glickman,2013-04-12 20:11:57 -0400,,,,,ocd-division/country:us/state:ks/cd:4,,D,,,,8,Rep.,KS,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000272.json,False,,,,,1916-05-03,20,,,,,Henry,M,4820,,404634,10520,G000272,,False,Gonzalez,2013-04-12 20:11:59 -0400,,,B.,,ocd-division/country:us/state:tx/cd:20,,D,,,,24,Rep.,TX,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000291.json,False,,,,,1927-12-05,19,,,,,William,M,4219,,400586,14288,G000291,,False,Goodling,2013-04-12 20:12:00 -0400,,,F.,,ocd-division/country:us/state:pa/cd:19,,R,,,,10,Rep.,PA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000321.json,False,,,,,1948-03-31,6,,,,,Albert,M,4706,,404679,14423,G000321,,False,Gore,2013-04-12 20:11:55 -0400,,,Arnold,,ocd-division/country:us/state:tn/cd:6,,D,,,,8,Rep.,TN,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000349.json,False,,,,,1928-12-28,2,,,,,Willis,M,3902,,404705,14225,G000349,,False,Gradison,2017-11-29 06:35:53 -0500,,,D.,,ocd-division/country:us/state:oh/cd:2,,R,,,,10,Rep.,OH,,Jr.,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000365.json,False,,,,,1942-07-08,6,,,,,Phil,M,4806,,300159,14628,G000365,,False,Gramm,2013-04-12 20:11:59 -0400,,,,,ocd-division/country:us/state:tx/cd:6,,D,,,,6,Rep.,TX,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000365.json,False,,,,,1942-07-08,6,,,,,Phil,M,4806,,300159,14628,G000365,,False,Gramm,2013-04-12 20:11:59 -0400,,,,,ocd-division/country:us/state:tx/cd:6,,R,,,,6,Rep.,TX,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000402.json,False,,,,,1941-08-20,2,,,,,William,M,4202,,404752,14629,G000402,,False,Gray,2013-04-12 20:11:55 -0400,,,Herbert,,ocd-division/country:us/state:pa/cd:2,,D,,,,6,Rep.,PA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000417.json,False,,,,,1929-10-16,15,,,,,Sedgwick,,3615,,404765,14471,G000417,,False,Green,2013-04-12 20:11:55 -0400,,,William,,ocd-division/country:us/state:ny/cd:15,,R,,,,8,Rep.,NY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000445.json,False,,,,,1947-02-14,2,,,,,Judd,M,3302,/m/0206mj,300049,14826,G000445,,False,Gregg,2016-06-14 16:31:13 -0400,,,,,ocd-division/country:us/state:nh/cd:2,,R,,,,4,Rep.,NH,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000511.json,False,,,,,1924-08-20,14,,,,,Frank,M,3414,,404856,14631,G000511,,False,Guarini,2013-04-12 20:11:55 -0400,,,Joseph,,ocd-division/country:us/state:nj/cd:14,,D,,,,6,Rep.,NJ,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/G000524.json,False,,,,,1951-05-10,3,,,,,Steve,M,5503,,404869,14827,G000524,,False,Gunderson,2013-04-12 20:11:58 -0400,,,,,ocd-division/country:us/state:wi/cd:3,,R,,,,4,Rep.,WI,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000058.json,False,,,,,1938-04-03,1,,,,,Katie,F,1801,,404943,14880,H000058,,False,Hall,2013-04-12 20:11:52 -0400,,,Beatrice,,ocd-division/country:us/state:in/cd:1,,D,,,,4,Rep.,IN,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000074.json,False,,,,,1942-01-16,3,,,,,Tony,M,3903,,400538,14632,H000074,,False,Hall,2013-04-12 20:12:00 -0400,,,P.,,ocd-division/country:us/state:oh/cd:3,,D,,,,6,Rep.,OH,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000067.json,False,,,,7354,1923-05-03,4,,6311458773,,,Ralph,M,4804,/m/026cww,400165,94828,H000067,,False,Hall,2016-06-14 16:31:21 -0400,,,M.,,ocd-division/country:us/state:tx/cd:4,,D,,,,4,Rep.,TX,,,Representative,,,RalphHallPress,http://ralphhall.house.gov,,
https://api.propublica.org/congress/v1/members/H000070.json,False,,,,,1924-01-11,1,,,,,Sam,,4801,,404954,14291,H000070,,False,Hall,2013-04-12 20:11:53 -0400,,,Blakeley,,ocd-division/country:us/state:tx/cd:1,,D,,,,10,Rep.,TX,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000114.json,False,,,,,1931-04-20,9,,,,,Lee,M,1809,,404996,10732,H000114,,False,Hamilton,2013-04-12 20:11:59 -0400,,,H.,,ocd-division/country:us/state:in/cd:9,,D,,,,20,Rep.,IN,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000124.json,False,,,,,1922-05-04,3,,,,,John,M,0503,,405006,11020,H000124,,False,Hammerschmidt,2013-04-12 20:11:55 -0400,,,Paul,,ocd-division/country:us/state:ar/cd:3,,R,,,,18,Rep.,AR,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000144.json,False,,,,,1942-11-14,19,,,,,Kent,,4819,,405026,14633,H000144,,False,Hance,2013-04-12 20:11:52 -0400,,,Ronald,,ocd-division/country:us/state:tx/cd:19,,D,,,,6,Rep.,TX,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000172.json,False,,,,,1932-08-14,1,,,,,James,M,4901,,400552,14829,H000172,,False,Hansen,2013-04-12 20:12:01 -0400,,,V.,,ocd-division/country:us/state:ut/cd:1,,R,,,,4,Rep.,UT,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000171.json,False,,,,,1930-09-14,2,,,,,George,M,1602,,405053,10734,H000171,,False,Hansen,2013-04-12 20:11:52 -0400,,,Vernon,,ocd-division/country:us/state:id/cd:2,,R,,,,12,Rep.,ID,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000206.json,False,,,,2005,1939-11-19,5,,tomharkin,,,Tom,M,1905,/m/020ynq,300051,14230,H000206,,False,Harkin,2016-06-14 16:31:22 -0400,,,,,ocd-division/country:us/state:ia/cd:5,,D,,,,10,Rep.,IA,,,Representative,,,SenatorHarkin,http://www.harkin.senate.gov,,SenatorTomHarkin
https://api.propublica.org/congress/v1/members/H000269.json,False,,,,,1940-02-02,11,,,,,Frank,M,4211,,405145,15026,H000269,,False,Harrison,2013-04-12 20:11:52 -0400,,,Girard,,ocd-division/country:us/state:pa/cd:11,,D,,,,2,Rep.,PA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000302.json,False,,,,,1941-08-07,1,,,,,Thomas,M,4501,,405175,14830,H000302,,False,Hartnett,2013-04-12 20:11:53 -0400,,,Forbes,,ocd-division/country:us/state:sc/cd:1,,R,,,,4,Rep.,SC,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000340.json,False,,,,,1939-07-01,2,,,,,Charles,M,1302,,405209,14831,H000340,,False,Hatcher,2013-04-12 20:11:55 -0400,,,Floyd,,ocd-division/country:us/state:ga/cd:2,,D,,,,4,Rep.,GA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000367.json,False,,,,,1907-08-31,29,,,,,Augustus,M,0629,,405236,10595,H000367,,False,Hawkins,2013-04-12 20:11:54 -0400,,,Freeman,,ocd-division/country:us/state:ca/cd:29,,D,,,,22,Rep.,CA,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000388.json,False,,,,,1918-02-17,4,,,,,Charles,M,5504,,405256,15083,H000388,,False,Hayes,2013-04-12 20:11:56 -0400,,,Arthur,,ocd-division/country:us/state:wi/cd:4,,D,,,,2,Rep.,WI,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000448.json,False,,,,,1930-04-11,8,,,,,Bill,M,3708,,405313,14233,H000448,,False,Hefner,2013-04-12 20:11:59 -0400,,,,,ocd-division/country:us/state:nc/cd:8,,D,,,,10,Rep.,NC,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000449.json,False,,,,,1924-09-30,1,,,,,Cecil,M,1501,,405314,14425,H000449,,False,Heftel,2013-04-12 20:11:53 -0400,,,Landau,,ocd-division/country:us/state:hi/cd:1,,D,,,,8,Rep.,HI,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000547.json,False,,,,,1948-12-07,14,,,,,Dennis,,2614,,405409,14833,H000547,,False,Hertel,2013-04-12 20:11:56 -0400,,,Mark,,ocd-division/country:us/state:mi/cd:14,,D,,,,4,Rep.,MI,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000582.json,False,,,,,1926-09-06,13,,,,,Jack,,4813,,405444,14234,H000582,,False,Hightower,2013-04-12 20:11:52 -0400,,,English,,ocd-division/country:us/state:tx/cd:13,,D,,,,10,Rep.,TX,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000586.json,False,,,,,1953-04-24,3,,,,,John,M,1803,,405448,14834,H000586,,False,Hiler,2013-04-12 20:11:54 -0400,,,Patrick,,ocd-division/country:us/state:in/cd:3,,R,,,,4,Rep.,IN,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000624.json,False,,,,,1926-03-06,5,,,,,Elwood,,1805,,405482,13018,H000624,,False,Hillis,2013-04-12 20:11:53 -0400,,,Haynes,,ocd-division/country:us/state:in/cd:5,,R,,,,14,Rep.,IN,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000747.json,False,,,,,1920-09-17,4,,,,,Marjorie,F,2404,,405598,14021,H000747,,False,Holt,2013-04-12 20:11:53 -0400,,,Sewell,,ocd-division/country:us/state:md/cd:4,,R,,,,12,Rep.,MD,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000776.json,False,,,,,1933-10-25,6,,,,,Larry,,2106,,405626,14635,H000776,,False,Hopkins,2013-04-12 20:11:56 -0400,,,Jones,,ocd-division/country:us/state:ky/cd:6,,R,,,,6,Rep.,KY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000797.json,False,,,,,1919-12-12,29,,,,,Frank,M,3629,,405646,10596,H000797,,False,Horton,2013-04-12 20:11:56 -0400,,,Jefferson,,ocd-division/country:us/state:ny/cd:29,,R,,,,22,Rep.,NY,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000840.json,False,,,,,1927-07-24,3,,,,,James,M,3403,,405687,10739,H000840,,False,Howard,2013-04-12 20:11:54 -0400,,,John,,ocd-division/country:us/state:nj/cd:3,,D,,,,20,Rep.,NJ,,,Representative,,,,,,
https://api.propublica.org/congress/v1/members/H000874.json,False,,,N00001821,1919,1939-06-14,5,,WhipHoyer,,,Steny,M,2405,/m/025k5p,400189,14873,H000874,,False,Hoyer,2021-03-02 02:35:38 -0500,,,H.,,ocd-division/country:us/state:md/cd:5,,D,,,,4,Rep.,MD,,,Representative,,,LeaderHoyer,https://hoyer.house.gov,26890,LeaderHoyer
